benchmark,optimization,optimized_node,rank,original_candidate,combined_score,simulation_similarity,support_overlap,depth_similarity,optimized_level,original_level,is_exact_signature_match,match_category,signature_match_on_patterns,formal_truth_table_match,pattern_count,is_formal_exact_mode,optimized_fingerprint,original_fingerprint,optimized_support_size,original_support_size,optimized_fanin_count,original_fanin_count,sat_reason,needs_sat_check,orig_blif,opt_blif
generated_adder_8,rewrite,new_n70,1,new_n74,1.0,1.0,1.0,1.0,12,12,1,exact_anchor,1,0,4096,0,2d8bc50f3c582210,2d8bc50f3c582210,11,11,2,2,exact anchor SAT sanity check (score 1.000),True,variants/generated_adder_8_original.blif,variants/generated_adder_8_rewrite.blif
generated_adder_8,rewrite,new_n71,1,new_n82,1.0,1.0,1.0,1.0,13,13,1,exact_anchor,1,0,4096,0,b934c961beadce75,b934c961beadce75,13,13,2,2,exact anchor SAT sanity check (score 1.000),True,variants/generated_adder_8_original.blif,variants/generated_adder_8_rewrite.blif
generated_adder_8,rewrite,new_n74,1,new_n78,1.0,1.0,1.0,1.0,1,1,1,exact_anchor,1,0,4096,0,100e76dd0ab0b4a6,100e76dd0ab0b4a6,2,2,2,2,exact anchor SAT sanity check (score 1.000),True,variants/generated_adder_8_original.blif,variants/generated_adder_8_rewrite.blif
generated_adder_8,rewrite,new_n75,1,new_n79,1.0,1.0,1.0,1.0,1,1,1,exact_anchor,1,0,4096,0,50cccb28da404251,50cccb28da404251,2,2,2,2,exact anchor SAT sanity check (score 1.000),True,variants/generated_adder_8_original.blif,variants/generated_adder_8_rewrite.blif
generated_adder_8,rewrite,new_n76,1,new_n80,1.0,1.0,1.0,1.0,2,2,1,exact_anchor,1,0,4096,0,1a5a99689cb7eef3,1a5a99689cb7eef3,2,2,2,2,exact anchor SAT sanity check (score 1.000),True,variants/generated_adder_8_original.blif,variants/generated_adder_8_rewrite.blif
generated_adder_8,rewrite,new_n77,1,new_n81,1.0,1.0,1.0,1.0,1,1,1,exact_anchor,1,0,4096,0,08dd5f4b39d37112,08dd5f4b39d37112,2,2,2,2,exact anchor SAT sanity check (score 1.000),True,variants/generated_adder_8_original.blif,variants/generated_adder_8_rewrite.blif
generated_adder_8,rewrite,new_n78,1,new_n83,1.0,1.0,1.0,1.0,14,14,1,exact_anchor,1,0,4096,0,fe4439aeff79ee1b,fe4439aeff79ee1b,13,13,2,2,exact anchor SAT sanity check (score 1.000),True,variants/generated_adder_8_original.blif,variants/generated_adder_8_rewrite.blif
generated_adder_8,rewrite,new_n79,1,new_n91,1.0,1.0,1.0,1.0,15,15,1,exact_anchor,1,0,4096,0,a6114d6a0a6e6409,a6114d6a0a6e6409,15,15,2,2,exact anchor SAT sanity check (score 1.000),True,variants/generated_adder_8_original.blif,variants/generated_adder_8_rewrite.blif
generated_adder_8,rewrite,new_n82,1,new_n87,1.0,1.0,1.0,1.0,1,1,1,exact_anchor,1,0,4096,0,bb2ea4e9de38b00c,bb2ea4e9de38b00c,2,2,2,2,exact anchor SAT sanity check (score 1.000),True,variants/generated_adder_8_original.blif,variants/generated_adder_8_rewrite.blif
generated_adder_8,rewrite,new_n83,1,new_n88,1.0,1.0,1.0,1.0,1,1,1,exact_anchor,1,0,4096,0,d802b7e4e14bd7ee,d802b7e4e14bd7ee,2,2,2,2,exact anchor SAT sanity check (score 1.000),True,variants/generated_adder_8_original.blif,variants/generated_adder_8_rewrite.blif
generated_adder_8,rewrite,new_n84,1,new_n89,1.0,1.0,1.0,1.0,2,2,1,exact_anchor,1,0,4096,0,7b231f610ddfd0ce,7b231f610ddfd0ce,2,2,2,2,exact anchor SAT sanity check (score 1.000),True,variants/generated_adder_8_original.blif,variants/generated_adder_8_rewrite.blif
generated_adder_8,rewrite,new_n85,1,new_n90,1.0,1.0,1.0,1.0,1,1,1,exact_anchor,1,0,4096,0,a3e704bdd1a01e51,a3e704bdd1a01e51,2,2,2,2,exact anchor SAT sanity check (score 1.000),True,variants/generated_adder_8_original.blif,variants/generated_adder_8_rewrite.blif
generated_adder_8,rewrite,new_n86,1,new_n92,1.0,1.0,1.0,1.0,16,16,1,exact_anchor,1,0,4096,0,4cf13578ffa24c89,4cf13578ffa24c89,15,15,2,2,exact anchor SAT sanity check (score 1.000),True,variants/generated_adder_8_original.blif,variants/generated_adder_8_rewrite.blif
generated_adder_8,rewrite,new_n87,1,new_n97,1.0,1.0,1.0,1.0,17,17,1,exact_anchor,1,0,4096,0,0656c3b8a6f6bcea,0656c3b8a6f6bcea,17,17,2,2,exact anchor SAT sanity check (score 1.000),True,variants/generated_adder_8_original.blif,variants/generated_adder_8_rewrite.blif
generated_adder_8,rewrite,new_n90,1,new_n96,1.0,1.0,1.0,1.0,1,1,1,exact_anchor,1,0,4096,0,d56f0b18c9de1b08,d56f0b18c9de1b08,2,2,2,2,exact anchor SAT sanity check (score 1.000),True,variants/generated_adder_8_original.blif,variants/generated_adder_8_rewrite.blif
generated_adder_8,rewrite_z,new_n27,1,new_n27,1.0,1.0,1.0,1.0,1,1,1,exact_anchor,1,0,4096,0,329b0d5f16407ff7,329b0d5f16407ff7,2,2,2,2,exact anchor SAT sanity check (score 1.000),True,variants/generated_adder_8_original.blif,variants/generated_adder_8_rewrite_z.blif
generated_adder_8,rewrite_z,new_n28,1,new_n28,1.0,1.0,1.0,1.0,1,1,1,exact_anchor,1,0,4096,0,f8b72c4f79d0fa91,f8b72c4f79d0fa91,2,2,2,2,exact anchor SAT sanity check (score 1.000),True,variants/generated_adder_8_original.blif,variants/generated_adder_8_rewrite_z.blif
generated_adder_8,rewrite_z,new_n29,1,new_n29,1.0,1.0,1.0,1.0,2,2,1,exact_anchor,1,0,4096,0,30ccbc0c4429386a,30ccbc0c4429386a,2,2,2,2,exact anchor SAT sanity check (score 1.000),True,variants/generated_adder_8_original.blif,variants/generated_adder_8_rewrite_z.blif
generated_adder_8,rewrite_z,new_n30,1,new_n30,1.0,1.0,1.0,1.0,3,3,1,exact_anchor,1,0,4096,0,3f24c9479a8a5825,3f24c9479a8a5825,3,3,2,2,exact anchor SAT sanity check (score 1.000),True,variants/generated_adder_8_original.blif,variants/generated_adder_8_rewrite_z.blif
generated_adder_8,rewrite_z,new_n31,1,new_n31,1.0,1.0,1.0,1.0,3,3,1,exact_anchor,1,0,4096,0,c16061d5581b3c62,c16061d5581b3c62,3,3,2,2,exact anchor SAT sanity check (score 1.000),True,variants/generated_adder_8_original.blif,variants/generated_adder_8_rewrite_z.blif
generated_adder_8,rewrite_z,new_n33,1,new_n33,1.0,1.0,1.0,1.0,1,1,1,exact_anchor,1,0,4096,0,6090d43cf8a0206a,6090d43cf8a0206a,2,2,2,2,exact anchor SAT sanity check (score 1.000),True,variants/generated_adder_8_original.blif,variants/generated_adder_8_rewrite_z.blif
generated_adder_8,rewrite_z,new_n34,1,new_n34,1.0,1.0,1.0,1.0,1,1,1,exact_anchor,1,0,4096,0,e5d1a44a137b07c0,e5d1a44a137b07c0,2,2,2,2,exact anchor SAT sanity check (score 1.000),True,variants/generated_adder_8_original.blif,variants/generated_adder_8_rewrite_z.blif
generated_adder_8,rewrite_z,new_n35,1,new_n35,1.0,1.0,1.0,1.0,2,2,1,exact_anchor,1,0,4096,0,abde7f62519c62f5,abde7f62519c62f5,2,2,2,2,exact anchor SAT sanity check (score 1.000),True,variants/generated_adder_8_original.blif,variants/generated_adder_8_rewrite_z.blif
generated_adder_8,rewrite_z,new_n36,1,new_n36,1.0,1.0,1.0,1.0,1,1,1,exact_anchor,1,0,4096,0,068039086de726da,068039086de726da,2,2,2,2,exact anchor SAT sanity check (score 1.000),True,variants/generated_adder_8_original.blif,variants/generated_adder_8_rewrite_z.blif
generated_adder_8,rewrite_z,new_n37,1,new_n37,1.0,1.0,1.0,1.0,3,3,1,exact_anchor,1,0,4096,0,c557c12105e7e578,c557c12105e7e578,3,3,2,2,exact anchor SAT sanity check (score 1.000),True,variants/generated_adder_8_original.blif,variants/generated_adder_8_rewrite_z.blif
generated_adder_8,rewrite_z,new_n38,1,new_n38,1.0,1.0,1.0,1.0,4,4,1,exact_anchor,1,0,4096,0,fb962c3a2ca7512d,fb962c3a2ca7512d,3,3,2,2,exact anchor SAT sanity check (score 1.000),True,variants/generated_adder_8_original.blif,variants/generated_adder_8_rewrite_z.blif
generated_adder_8,rewrite_z,new_n39,1,new_n46,1.0,1.0,1.0,1.0,5,5,1,exact_anchor,1,0,4096,0,a86d826902a6fa31,a86d826902a6fa31,5,5,2,2,exact anchor SAT sanity check (score 1.000),True,variants/generated_adder_8_original.blif,variants/generated_adder_8_rewrite_z.blif
generated_adder_8,rewrite_z,new_n42,1,new_n42,1.0,1.0,1.0,1.0,1,1,1,exact_anchor,1,0,4096,0,91982715dc0b1ecb,91982715dc0b1ecb,2,2,2,2,exact anchor SAT sanity check (score 1.000),True,variants/generated_adder_8_original.blif,variants/generated_adder_8_rewrite_z.blif
generated_adder_8,rewrite_z,new_n43,1,new_n43,1.0,1.0,1.0,1.0,1,1,1,exact_anchor,1,0,4096,0,dccd57b67d60d306,dccd57b67d60d306,2,2,2,2,exact anchor SAT sanity check (score 1.000),True,variants/generated_adder_8_original.blif,variants/generated_adder_8_rewrite_z.blif
generated_adder_8,rewrite_z,new_n44,1,new_n44,1.0,1.0,1.0,1.0,2,2,1,exact_anchor,1,0,4096,0,1b779ceededa4b89,1b779ceededa4b89,2,2,2,2,exact anchor SAT sanity check (score 1.000),True,variants/generated_adder_8_original.blif,variants/generated_adder_8_rewrite_z.blif
generated_adder_8,rewrite_z,new_n45,1,new_n45,1.0,1.0,1.0,1.0,1,1,1,exact_anchor,1,0,4096,0,096f49e484f2b647,096f49e484f2b647,2,2,2,2,exact anchor SAT sanity check (score 1.000),True,variants/generated_adder_8_original.blif,variants/generated_adder_8_rewrite_z.blif
generated_adder_8,rewrite_z,new_n46,1,new_n47,1.0,1.0,1.0,1.0,6,6,1,exact_anchor,1,0,4096,0,0b6b372ab2e2923d,0b6b372ab2e2923d,5,5,2,2,exact anchor SAT sanity check (score 1.000),True,variants/generated_adder_8_original.blif,variants/generated_adder_8_rewrite_z.blif
generated_adder_8,rewrite_z,new_n47,1,new_n55,1.0,1.0,1.0,1.0,7,7,1,exact_anchor,1,0,4096,0,3beec2ffff4cdf7c,3beec2ffff4cdf7c,7,7,2,2,exact anchor SAT sanity check (score 1.000),True,variants/generated_adder_8_original.blif,variants/generated_adder_8_rewrite_z.blif
generated_adder_8,rewrite_z,new_n50,1,new_n51,1.0,1.0,1.0,1.0,1,1,1,exact_anchor,1,0,4096,0,9c55a589f1a68b5d,9c55a589f1a68b5d,2,2,2,2,exact anchor SAT sanity check (score 1.000),True,variants/generated_adder_8_original.blif,variants/generated_adder_8_rewrite_z.blif
generated_adder_8,rewrite_z,new_n51,1,new_n52,1.0,1.0,1.0,1.0,1,1,1,exact_anchor,1,0,4096,0,6842687339ea4589,6842687339ea4589,2,2,2,2,exact anchor SAT sanity check (score 1.000),True,variants/generated_adder_8_original.blif,variants/generated_adder_8_rewrite_z.blif
generated_adder_8,rewrite_z,new_n52,1,new_n53,1.0,1.0,1.0,1.0,2,2,1,exact_anchor,1,0,4096,0,a19339cf452f605f,a19339cf452f605f,2,2,2,2,exact anchor SAT sanity check (score 1.000),True,variants/generated_adder_8_original.blif,variants/generated_adder_8_rewrite_z.blif
generated_adder_8,rewrite_z,new_n53,1,new_n54,1.0,1.0,1.0,1.0,1,1,1,exact_anchor,1,0,4096,0,2f817a70dbcb6d42,2f817a70dbcb6d42,2,2,2,2,exact anchor SAT sanity check (score 1.000),True,variants/generated_adder_8_original.blif,variants/generated_adder_8_rewrite_z.blif
generated_adder_8,rewrite_z,new_n54,1,new_n56,1.0,1.0,1.0,1.0,8,8,1,exact_anchor,1,0,4096,0,24bd6166297c6c6c,24bd6166297c6c6c,7,7,2,2,exact anchor SAT sanity check (score 1.000),True,variants/generated_adder_8_original.blif,variants/generated_adder_8_rewrite_z.blif
generated_adder_8,rewrite_z,new_n55,1,new_n64,1.0,1.0,1.0,1.0,9,9,1,exact_anchor,1,0,4096,0,9d8720a5bc0a6385,9d8720a5bc0a6385,9,9,2,2,exact anchor SAT sanity check (score 1.000),True,variants/generated_adder_8_original.blif,variants/generated_adder_8_rewrite_z.blif
generated_adder_8,rewrite_z,new_n58,1,new_n60,1.0,1.0,1.0,1.0,1,1,1,exact_anchor,1,0,4096,0,a8f09791a649b80b,a8f09791a649b80b,2,2,2,2,exact anchor SAT sanity check (score 1.000),True,variants/generated_adder_8_original.blif,variants/generated_adder_8_rewrite_z.blif
generated_adder_8,rewrite_z,new_n59,1,new_n61,1.0,1.0,1.0,1.0,1,1,1,exact_anchor,1,0,4096,0,9d2faf22bfdc6c1a,9d2faf22bfdc6c1a,2,2,2,2,exact anchor SAT sanity check (score 1.000),True,variants/generated_adder_8_original.blif,variants/generated_adder_8_rewrite_z.blif
generated_adder_8,rewrite_z,new_n60,1,new_n62,1.0,1.0,1.0,1.0,2,2,1,exact_anchor,1,0,4096,0,681f8b7aed223f81,681f8b7aed223f81,2,2,2,2,exact anchor SAT sanity check (score 1.000),True,variants/generated_adder_8_original.blif,variants/generated_adder_8_rewrite_z.blif
generated_adder_8,rewrite_z,new_n61,1,new_n63,1.0,1.0,1.0,1.0,1,1,1,exact_anchor,1,0,4096,0,df02f960cd8a45ac,df02f960cd8a45ac,2,2,2,2,exact anchor SAT sanity check (score 1.000),True,variants/generated_adder_8_original.blif,variants/generated_adder_8_rewrite_z.blif
generated_adder_8,rewrite_z,new_n62,1,new_n65,1.0,1.0,1.0,1.0,10,10,1,exact_anchor,1,0,4096,0,33464ff440b41132,33464ff440b41132,9,9,2,2,exact anchor SAT sanity check (score 1.000),True,variants/generated_adder_8_original.blif,variants/generated_adder_8_rewrite_z.blif
generated_adder_8,rewrite_z,new_n63,1,new_n73,1.0,1.0,1.0,1.0,11,11,1,exact_anchor,1,0,4096,0,c0aa69062c9674df,c0aa69062c9674df,11,11,2,2,exact anchor SAT sanity check (score 1.000),True,variants/generated_adder_8_original.blif,variants/generated_adder_8_rewrite_z.blif
generated_adder_8,rewrite_z,new_n66,1,new_n69,1.0,1.0,1.0,1.0,1,1,1,exact_anchor,1,0,4096,0,d2a798e2c0a7579a,d2a798e2c0a7579a,2,2,2,2,exact anchor SAT sanity check (score 1.000),True,variants/generated_adder_8_original.blif,variants/generated_adder_8_rewrite_z.blif
generated_adder_8,rewrite_z,new_n67,1,new_n70,1.0,1.0,1.0,1.0,1,1,1,exact_anchor,1,0,4096,0,9e700ff4ad41b697,9e700ff4ad41b697,2,2,2,2,exact anchor SAT sanity check (score 1.000),True,variants/generated_adder_8_original.blif,variants/generated_adder_8_rewrite_z.blif
generated_adder_8,rewrite_z,new_n68,1,new_n71,1.0,1.0,1.0,1.0,2,2,1,exact_anchor,1,0,4096,0,e9de3aa1f157ec60,e9de3aa1f157ec60,2,2,2,2,exact anchor SAT sanity check (score 1.000),True,variants/generated_adder_8_original.blif,variants/generated_adder_8_rewrite_z.blif
generated_adder_8,rewrite_z,new_n69,1,new_n72,1.0,1.0,1.0,1.0,1,1,1,exact_anchor,1,0,4096,0,8375223f65f079ea,8375223f65f079ea,2,2,2,2,exact anchor SAT sanity check (score 1.000),True,variants/generated_adder_8_original.blif,variants/generated_adder_8_rewrite_z.blif
generated_adder_8,rewrite_z,new_n70,1,new_n74,1.0,1.0,1.0,1.0,12,12,1,exact_anchor,1,0,4096,0,2d8bc50f3c582210,2d8bc50f3c582210,11,11,2,2,exact anchor SAT sanity check (score 1.000),True,variants/generated_adder_8_original.blif,variants/generated_adder_8_rewrite_z.blif
generated_adder_8,rewrite_z,new_n71,1,new_n82,1.0,1.0,1.0,1.0,13,13,1,exact_anchor,1,0,4096,0,b934c961beadce75,b934c961beadce75,13,13,2,2,exact anchor SAT sanity check (score 1.000),True,variants/generated_adder_8_original.blif,variants/generated_adder_8_rewrite_z.blif
generated_adder_8,rewrite_z,new_n74,1,new_n78,1.0,1.0,1.0,1.0,1,1,1,exact_anchor,1,0,4096,0,100e76dd0ab0b4a6,100e76dd0ab0b4a6,2,2,2,2,exact anchor SAT sanity check (score 1.000),True,variants/generated_adder_8_original.blif,variants/generated_adder_8_rewrite_z.blif
generated_adder_8,rewrite_z,new_n75,1,new_n79,1.0,1.0,1.0,1.0,1,1,1,exact_anchor,1,0,4096,0,50cccb28da404251,50cccb28da404251,2,2,2,2,exact anchor SAT sanity check (score 1.000),True,variants/generated_adder_8_original.blif,variants/generated_adder_8_rewrite_z.blif
generated_adder_8,rewrite_z,new_n76,1,new_n80,1.0,1.0,1.0,1.0,2,2,1,exact_anchor,1,0,4096,0,1a5a99689cb7eef3,1a5a99689cb7eef3,2,2,2,2,exact anchor SAT sanity check (score 1.000),True,variants/generated_adder_8_original.blif,variants/generated_adder_8_rewrite_z.blif
generated_adder_8,rewrite_z,new_n77,1,new_n81,1.0,1.0,1.0,1.0,1,1,1,exact_anchor,1,0,4096,0,08dd5f4b39d37112,08dd5f4b39d37112,2,2,2,2,exact anchor SAT sanity check (score 1.000),True,variants/generated_adder_8_original.blif,variants/generated_adder_8_rewrite_z.blif
generated_adder_8,rewrite_z,new_n78,1,new_n83,1.0,1.0,1.0,1.0,14,14,1,exact_anchor,1,0,4096,0,fe4439aeff79ee1b,fe4439aeff79ee1b,13,13,2,2,exact anchor SAT sanity check (score 1.000),True,variants/generated_adder_8_original.blif,variants/generated_adder_8_rewrite_z.blif
generated_adder_8,rewrite_z,new_n79,1,new_n91,1.0,1.0,1.0,1.0,15,15,1,exact_anchor,1,0,4096,0,a6114d6a0a6e6409,a6114d6a0a6e6409,15,15,2,2,exact anchor SAT sanity check (score 1.000),True,variants/generated_adder_8_original.blif,variants/generated_adder_8_rewrite_z.blif
generated_adder_8,rewrite_z,new_n82,1,new_n87,1.0,1.0,1.0,1.0,1,1,1,exact_anchor,1,0,4096,0,bb2ea4e9de38b00c,bb2ea4e9de38b00c,2,2,2,2,exact anchor SAT sanity check (score 1.000),True,variants/generated_adder_8_original.blif,variants/generated_adder_8_rewrite_z.blif
generated_adder_8,rewrite_z,new_n83,1,new_n88,1.0,1.0,1.0,1.0,1,1,1,exact_anchor,1,0,4096,0,d802b7e4e14bd7ee,d802b7e4e14bd7ee,2,2,2,2,exact anchor SAT sanity check (score 1.000),True,variants/generated_adder_8_original.blif,variants/generated_adder_8_rewrite_z.blif
generated_adder_8,rewrite_z,new_n84,1,new_n89,1.0,1.0,1.0,1.0,2,2,1,exact_anchor,1,0,4096,0,7b231f610ddfd0ce,7b231f610ddfd0ce,2,2,2,2,exact anchor SAT sanity check (score 1.000),True,variants/generated_adder_8_original.blif,variants/generated_adder_8_rewrite_z.blif
generated_adder_8,rewrite_z,new_n85,1,new_n90,1.0,1.0,1.0,1.0,1,1,1,exact_anchor,1,0,4096,0,a3e704bdd1a01e51,a3e704bdd1a01e51,2,2,2,2,exact anchor SAT sanity check (score 1.000),True,variants/generated_adder_8_original.blif,variants/generated_adder_8_rewrite_z.blif
generated_adder_8,rewrite_z,new_n86,1,new_n92,1.0,1.0,1.0,1.0,16,16,1,exact_anchor,1,0,4096,0,4cf13578ffa24c89,4cf13578ffa24c89,15,15,2,2,exact anchor SAT sanity check (score 1.000),True,variants/generated_adder_8_original.blif,variants/generated_adder_8_rewrite_z.blif
generated_adder_8,rewrite_z,new_n87,1,new_n97,1.0,1.0,1.0,1.0,17,17,1,exact_anchor,1,0,4096,0,0656c3b8a6f6bcea,0656c3b8a6f6bcea,17,17,2,2,exact anchor SAT sanity check (score 1.000),True,variants/generated_adder_8_original.blif,variants/generated_adder_8_rewrite_z.blif
generated_adder_8,rewrite_z,new_n90,1,new_n96,1.0,1.0,1.0,1.0,1,1,1,exact_anchor,1,0,4096,0,d56f0b18c9de1b08,d56f0b18c9de1b08,2,2,2,2,exact anchor SAT sanity check (score 1.000),True,variants/generated_adder_8_original.blif,variants/generated_adder_8_rewrite_z.blif
generated_multiplier_2,balance,new_n10,1,new_n10,1.0,1.0,1.0,1.0,1,1,1,exact_anchor,1,1,16,1,4cb9dae928c3bca0,4cb9dae928c3bca0,2,2,2,2,exact anchor SAT sanity check (score 1.000),True,variants/generated_multiplier_2_original.blif,variants/generated_multiplier_2_balance.blif
generated_multiplier_2,balance,new_n11,1,new_n11,1.0,1.0,1.0,1.0,1,1,1,exact_anchor,1,1,16,1,d18b68bad7aa5604,d18b68bad7aa5604,2,2,2,2,exact anchor SAT sanity check (score 1.000),True,variants/generated_multiplier_2_original.blif,variants/generated_multiplier_2_balance.blif
generated_multiplier_2,balance,new_n12,1,new_n12,1.0,1.0,1.0,1.0,2,2,1,exact_anchor,1,1,16,1,6e5b9cc600c9ba5f,6e5b9cc600c9ba5f,4,4,2,2,exact anchor SAT sanity check (score 1.000),True,variants/generated_multiplier_2_original.blif,variants/generated_multiplier_2_balance.blif
generated_multiplier_2,balance,new_n13,1,new_n13,1.0,1.0,1.0,1.0,2,2,1,exact_anchor,1,1,16,1,bc22886038e77f69,bc22886038e77f69,4,4,2,2,exact anchor SAT sanity check (score 1.000),True,variants/generated_multiplier_2_original.blif,variants/generated_multiplier_2_balance.blif
generated_multiplier_2,balance,new_n15,1,new_n15,1.0,1.0,1.0,1.0,1,1,1,exact_anchor,1,1,16,1,ca7efef3a8bad7da,ca7efef3a8bad7da,2,2,2,2,exact anchor SAT sanity check (score 1.000),True,variants/generated_multiplier_2_original.blif,variants/generated_multiplier_2_balance.blif
generated_multiplier_2,balance,new_n16,1,new_n16,1.0,1.0,1.0,1.0,2,2,1,exact_anchor,1,1,16,1,b3241bdf7fc1326f,b3241bdf7fc1326f,4,4,2,2,exact anchor SAT sanity check (score 1.000),True,variants/generated_multiplier_2_original.blif,variants/generated_multiplier_2_balance.blif
generated_multiplier_2,balance,new_n17,1,new_n17,1.0,1.0,1.0,1.0,3,3,1,exact_anchor,1,1,16,1,17df62e1f96422cf,17df62e1f96422cf,4,4,2,2,exact anchor SAT sanity check (score 1.000),True,variants/generated_multiplier_2_original.blif,variants/generated_multiplier_2_balance.blif
generated_multiplier_2,balance,new_n18,1,new_n18,1.0,1.0,1.0,1.0,3,3,1,exact_anchor,1,1,16,1,180ed9cabee9896e,180ed9cabee9896e,4,4,2,2,exact anchor SAT sanity check (score 1.000),True,variants/generated_multiplier_2_original.blif,variants/generated_multiplier_2_balance.blif
generated_multiplier_2,compress2rs,new_n10,1,new_n10,1.0,1.0,1.0,1.0,1,1,1,exact_anchor,1,1,16,1,4cb9dae928c3bca0,4cb9dae928c3bca0,2,2,2,2,exact anchor SAT sanity check (score 1.000),True,variants/generated_multiplier_2_original.blif,variants/generated_multiplier_2_compress2rs.blif
generated_multiplier_2,compress2rs,new_n11,1,new_n11,1.0,1.0,1.0,1.0,1,1,1,exact_anchor,1,1,16,1,d18b68bad7aa5604,d18b68bad7aa5604,2,2,2,2,exact anchor SAT sanity check (score 1.000),True,variants/generated_multiplier_2_original.blif,variants/generated_multiplier_2_compress2rs.blif
generated_multiplier_2,compress2rs,new_n13,1,new_n15,1.0,1.0,1.0,1.0,1,1,1,exact_anchor,1,1,16,1,ca7efef3a8bad7da,ca7efef3a8bad7da,2,2,2,2,exact anchor SAT sanity check (score 1.000),True,variants/generated_multiplier_2_original.blif,variants/generated_multiplier_2_compress2rs.blif
generated_multiplier_2,dc2,new_n10,1,new_n10,1.0,1.0,1.0,1.0,1,1,1,exact_anchor,1,1,16,1,4cb9dae928c3bca0,4cb9dae928c3bca0,2,2,2,2,exact anchor SAT sanity check (score 1.000),True,variants/generated_multiplier_2_original.blif,variants/generated_multiplier_2_dc2.blif
generated_multiplier_2,dc2,new_n11,1,new_n11,1.0,1.0,1.0,1.0,1,1,1,exact_anchor,1,1,16,1,d18b68bad7aa5604,d18b68bad7aa5604,2,2,2,2,exact anchor SAT sanity check (score 1.000),True,variants/generated_multiplier_2_original.blif,variants/generated_multiplier_2_dc2.blif
generated_multiplier_2,refactor,new_n10,1,new_n10,1.0,1.0,1.0,1.0,1,1,1,exact_anchor,1,1,16,1,4cb9dae928c3bca0,4cb9dae928c3bca0,2,2,2,2,exact anchor SAT sanity check (score 1.000),True,variants/generated_multiplier_2_original.blif,variants/generated_multiplier_2_refactor.blif
generated_multiplier_2,refactor,new_n11,1,new_n11,1.0,1.0,1.0,1.0,1,1,1,exact_anchor,1,1,16,1,d18b68bad7aa5604,d18b68bad7aa5604,2,2,2,2,exact anchor SAT sanity check (score 1.000),True,variants/generated_multiplier_2_original.blif,variants/generated_multiplier_2_refactor.blif
generated_multiplier_2,refactor,new_n12,1,new_n16,1.0,1.0,1.0,1.0,2,2,1,exact_anchor,1,1,16,1,b3241bdf7fc1326f,b3241bdf7fc1326f,4,4,2,2,exact anchor SAT sanity check (score 1.000),True,variants/generated_multiplier_2_original.blif,variants/generated_multiplier_2_refactor.blif
generated_multiplier_2,refactor,new_n15,1,new_n15,1.0,1.0,1.0,1.0,1,1,1,exact_anchor,1,1,16,1,ca7efef3a8bad7da,ca7efef3a8bad7da,2,2,2,2,exact anchor SAT sanity check (score 1.000),True,variants/generated_multiplier_2_original.blif,variants/generated_multiplier_2_refactor.blif
generated_multiplier_2,refactor_z,new_n10,1,new_n10,1.0,1.0,1.0,1.0,1,1,1,exact_anchor,1,1,16,1,4cb9dae928c3bca0,4cb9dae928c3bca0,2,2,2,2,exact anchor SAT sanity check (score 1.000),True,variants/generated_multiplier_2_original.blif,variants/generated_multiplier_2_refactor_z.blif
generated_multiplier_2,refactor_z,new_n11,1,new_n11,1.0,1.0,1.0,1.0,1,1,1,exact_anchor,1,1,16,1,d18b68bad7aa5604,d18b68bad7aa5604,2,2,2,2,exact anchor SAT sanity check (score 1.000),True,variants/generated_multiplier_2_original.blif,variants/generated_multiplier_2_refactor_z.blif
generated_multiplier_2,refactor_z,new_n12,1,new_n16,1.0,1.0,1.0,1.0,2,2,1,exact_anchor,1,1,16,1,b3241bdf7fc1326f,b3241bdf7fc1326f,4,4,2,2,exact anchor SAT sanity check (score 1.000),True,variants/generated_multiplier_2_original.blif,variants/generated_multiplier_2_refactor_z.blif
generated_multiplier_2,refactor_z,new_n15,1,new_n15,1.0,1.0,1.0,1.0,1,1,1,exact_anchor,1,1,16,1,ca7efef3a8bad7da,ca7efef3a8bad7da,2,2,2,2,exact anchor SAT sanity check (score 1.000),True,variants/generated_multiplier_2_original.blif,variants/generated_multiplier_2_refactor_z.blif
generated_multiplier_2,resub,new_n10,1,new_n10,1.0,1.0,1.0,1.0,1,1,1,exact_anchor,1,1,16,1,4cb9dae928c3bca0,4cb9dae928c3bca0,2,2,2,2,exact anchor SAT sanity check (score 1.000),True,variants/generated_multiplier_2_original.blif,variants/generated_multiplier_2_resub.blif
generated_multiplier_2,resub,new_n11,1,new_n11,1.0,1.0,1.0,1.0,1,1,1,exact_anchor,1,1,16,1,d18b68bad7aa5604,d18b68bad7aa5604,2,2,2,2,exact anchor SAT sanity check (score 1.000),True,variants/generated_multiplier_2_original.blif,variants/generated_multiplier_2_resub.blif
generated_multiplier_2,resub,new_n12,1,new_n12,1.0,1.0,1.0,1.0,2,2,1,exact_anchor,1,1,16,1,6e5b9cc600c9ba5f,6e5b9cc600c9ba5f,4,4,2,2,exact anchor SAT sanity check (score 1.000),True,variants/generated_multiplier_2_original.blif,variants/generated_multiplier_2_resub.blif
generated_multiplier_2,resub,new_n13,1,new_n13,1.0,1.0,1.0,1.0,2,2,1,exact_anchor,1,1,16,1,bc22886038e77f69,bc22886038e77f69,4,4,2,2,exact anchor SAT sanity check (score 1.000),True,variants/generated_multiplier_2_original.blif,variants/generated_multiplier_2_resub.blif
