benchmark,optimization,optimized_node,rank,original_candidate,combined_score,simulation_similarity,support_overlap,depth_similarity,optimized_level,original_level,is_exact_signature_match,match_category,signature_match_on_patterns,formal_truth_table_match,pattern_count,is_formal_exact_mode,optimized_fingerprint,original_fingerprint,optimized_support_size,original_support_size,optimized_fanin_count,original_fanin_count,sat_reason,needs_sat_check,orig_blif,opt_blif
generated_multiplier_4,dc2,new_n61,3,new_n69,0.8962890625000001,0.90234375,1.0,0.5,16,17,0,non_exact_candidate,0,0,256,1,2f12b2668728dc01,2ab65460456dd7d8,8,8,2,2,top-10 non-exact SAT recovery check (score 0.896),True,variants/generated_multiplier_4_original.blif,variants/generated_multiplier_4_dc2.blif
generated_multiplier_4,dc2,new_n61,4,new_n68,0.8619140625000001,0.83984375,1.0,0.5,16,17,0,non_exact_candidate,0,0,256,1,2f12b2668728dc01,326334894385b3db,8,8,2,2,top-10 non-exact SAT recovery check (score 0.862),True,variants/generated_multiplier_4_original.blif,variants/generated_multiplier_4_dc2.blif
generated_multiplier_4,dc2,new_n61,5,new_n80,0.8522135416666667,0.8828125,1.0,0.1666666666666666,16,21,0,non_exact_candidate,0,0,256,1,2f12b2668728dc01,198d5cd83c1c256f,8,8,2,2,top-10 non-exact SAT recovery check (score 0.852),True,variants/generated_multiplier_4_original.blif,variants/generated_multiplier_4_dc2.blif
generated_multiplier_4,dc2,new_n63,2,new_n71,0.915625,0.9375,0.8571428571428571,1.0,8,8,0,non_exact_candidate,0,0,256,1,5c65ddabc5b30fd2,757284f4221f6662,7,6,2,2,top-10 non-exact SAT recovery check (score 0.916),True,variants/generated_multiplier_4_original.blif,variants/generated_multiplier_4_dc2.blif
generated_multiplier_4,dc2,new_n63,3,new_n44,0.90703125,0.921875,0.8571428571428571,1.0,8,8,0,non_exact_candidate,0,0,256,1,5c65ddabc5b30fd2,95139ed949feb43d,7,6,2,2,top-10 non-exact SAT recovery check (score 0.907),True,variants/generated_multiplier_4_original.blif,variants/generated_multiplier_4_dc2.blif
generated_multiplier_4,dc2,new_n63,4,new_n43,0.8898437499999999,0.890625,0.8571428571428571,1.0,8,8,0,non_exact_candidate,0,0,256,1,5c65ddabc5b30fd2,bc780a3d93f5d496,7,6,2,2,top-10 non-exact SAT recovery check (score 0.890),True,variants/generated_multiplier_4_original.blif,variants/generated_multiplier_4_dc2.blif
generated_multiplier_4,dc2,new_n63,5,new_n102,0.882421875,0.9453125,1.0,0.125,8,15,0,non_exact_candidate,0,0,256,1,5c65ddabc5b30fd2,1598a06c02b11f4b,7,7,2,2,top-10 non-exact SAT recovery check (score 0.882),True,variants/generated_multiplier_4_original.blif,variants/generated_multiplier_4_dc2.blif
generated_multiplier_4,dc2,new_n64,2,new_n78,0.9056640625,0.96484375,1.0,0.25,17,20,0,non_exact_candidate,0,0,256,1,32c431a651e5bf20,42bf6770a8a2e970,8,8,2,2,top-10 non-exact SAT recovery check (score 0.906),True,variants/generated_multiplier_4_original.blif,variants/generated_multiplier_4_dc2.blif
generated_multiplier_4,dc2,new_n64,3,new_n98,0.8510830965909091,0.89453125,1.0,0.0909090909090909,17,27,0,non_exact_candidate,0,0,256,1,32c431a651e5bf20,e0c244a114dfd73b,8,8,2,2,top-10 non-exact SAT recovery check (score 0.851),True,variants/generated_multiplier_4_original.blif,variants/generated_multiplier_4_dc2.blif
generated_multiplier_4,dc2,new_n65,2,new_n100,0.9392578125,0.98046875,1.0,0.5,16,17,0,non_exact_candidate,0,0,256,1,1c623a6939e5c2da,a0d2515027a0db50,8,8,2,2,top-10 non-exact SAT recovery check (score 0.939),True,variants/generated_multiplier_4_original.blif,variants/generated_multiplier_4_dc2.blif
generated_multiplier_4,dc2,new_n65,3,new_n99,0.9263671875,0.95703125,1.0,0.5,16,17,0,non_exact_candidate,0,0,256,1,1c623a6939e5c2da,123c6bb80e94413c,8,8,2,2,top-10 non-exact SAT recovery check (score 0.926),True,variants/generated_multiplier_4_original.blif,variants/generated_multiplier_4_dc2.blif
generated_multiplier_4,dc2,new_n65,4,new_n58,0.90546875,0.828125,1.0,1.0,16,16,0,non_exact_candidate,0,0,256,1,1c623a6939e5c2da,177eb242678f885a,8,8,2,2,top-10 non-exact SAT recovery check (score 0.905),True,variants/generated_multiplier_4_original.blif,variants/generated_multiplier_4_dc2.blif
generated_multiplier_4,dc2,new_n65,5,new_n123,0.898220486111111,0.9765625,1.0,0.1111111111111111,16,24,0,non_exact_candidate,0,0,256,1,1c623a6939e5c2da,a1ae5787ac14f42b,8,8,2,2,top-10 non-exact SAT recovery check (score 0.898),True,variants/generated_multiplier_4_original.blif,variants/generated_multiplier_4_dc2.blif
generated_multiplier_4,dc2,new_n66,2,new_n99,0.97421875,0.953125,1.0,1.0,17,17,0,non_exact_candidate,0,0,256,1,3022011a893a419c,123c6bb80e94413c,8,8,2,2,top-10 non-exact SAT recovery check (score 0.974),True,variants/generated_multiplier_4_original.blif,variants/generated_multiplier_4_dc2.blif
generated_multiplier_4,dc2,new_n66,3,new_n68,0.944140625,0.8984375,1.0,1.0,17,17,0,non_exact_candidate,0,0,256,1,3022011a893a419c,326334894385b3db,8,8,2,2,top-10 non-exact SAT recovery check (score 0.944),True,variants/generated_multiplier_4_original.blif,variants/generated_multiplier_4_dc2.blif
generated_multiplier_4,dc2,new_n66,4,new_n69,0.9140625,0.84375,1.0,1.0,17,17,0,non_exact_candidate,0,0,256,1,3022011a893a419c,2ab65460456dd7d8,8,8,2,2,top-10 non-exact SAT recovery check (score 0.914),True,variants/generated_multiplier_4_original.blif,variants/generated_multiplier_4_dc2.blif
generated_multiplier_4,dc2,new_n66,5,new_n123,0.8974609375,0.97265625,1.0,0.125,17,24,0,non_exact_candidate,0,0,256,1,3022011a893a419c,a1ae5787ac14f42b,8,8,2,2,top-10 non-exact SAT recovery check (score 0.897),True,variants/generated_multiplier_4_original.blif,variants/generated_multiplier_4_dc2.blif
generated_multiplier_4,dc2,new_n67,2,new_n69,0.8705078125000001,0.85546875,1.0,0.5,18,17,0,non_exact_candidate,0,0,256,1,ba6d9b7bb1dd30a9,2ab65460456dd7d8,8,8,2,2,top-10 non-exact SAT recovery check (score 0.871),True,variants/generated_multiplier_4_original.blif,variants/generated_multiplier_4_dc2.blif
generated_multiplier_4,dc2,new_n67,3,new_n80,0.8691406250000001,0.8984375,1.0,0.25,18,21,0,non_exact_candidate,0,0,256,1,ba6d9b7bb1dd30a9,198d5cd83c1c256f,8,8,2,2,top-10 non-exact SAT recovery check (score 0.869),True,variants/generated_multiplier_4_original.blif,variants/generated_multiplier_4_dc2.blif
generated_multiplier_4,dc2,new_n67,4,new_n104,0.857528409090909,0.90625,1.0,0.0909090909090909,18,28,0,non_exact_candidate,0,0,256,1,ba6d9b7bb1dd30a9,8bc568f51adc9bf1,8,8,2,2,top-10 non-exact SAT recovery check (score 0.858),True,variants/generated_multiplier_4_original.blif,variants/generated_multiplier_4_dc2.blif
generated_multiplier_4,dc2,new_n68,3,new_n76,0.8990234375,0.81640625,1.0,1.0,19,19,0,non_exact_candidate,0,0,256,1,94b1001dd435012c,9514e7ef5458cf43,8,8,2,2,top-10 non-exact SAT recovery check (score 0.899),True,variants/generated_multiplier_4_original.blif,variants/generated_multiplier_4_dc2.blif
generated_multiplier_4,dc2,new_n68,4,new_n99,0.8753255208333334,0.89453125,1.0,0.3333333333333333,19,17,0,non_exact_candidate,0,0,256,1,94b1001dd435012c,123c6bb80e94413c,8,8,2,2,top-10 non-exact SAT recovery check (score 0.875),True,variants/generated_multiplier_4_original.blif,variants/generated_multiplier_4_dc2.blif
generated_multiplier_4,dc2,new_n68,5,new_n100,0.8710286458333333,0.88671875,1.0,0.3333333333333333,19,17,0,non_exact_candidate,0,0,256,1,94b1001dd435012c,a0d2515027a0db50,8,8,2,2,top-10 non-exact SAT recovery check (score 0.871),True,variants/generated_multiplier_4_original.blif,variants/generated_multiplier_4_dc2.blif
generated_multiplier_4,dc2,new_n69,2,new_n78,0.868359375,0.8515625,1.0,0.5,19,20,0,non_exact_candidate,0,0,256,1,5a4be4a19811940c,42bf6770a8a2e970,8,8,2,2,top-10 non-exact SAT recovery check (score 0.868),True,variants/generated_multiplier_4_original.blif,variants/generated_multiplier_4_dc2.blif
generated_multiplier_4,dc2,new_n69,3,new_n70,0.8511718750000001,0.8203125,1.0,0.5,19,18,0,non_exact_candidate,0,0,256,1,5a4be4a19811940c,42dcbd0d3430c661,8,8,2,2,top-10 non-exact SAT recovery check (score 0.851),True,variants/generated_multiplier_4_original.blif,variants/generated_multiplier_4_dc2.blif
generated_multiplier_4,dc2,new_n70,2,new_n80,0.868359375,0.8515625,1.0,0.5,20,21,0,non_exact_candidate,0,0,256,1,62518551bef4a045,198d5cd83c1c256f,8,8,2,2,top-10 non-exact SAT recovery check (score 0.868),True,variants/generated_multiplier_4_original.blif,variants/generated_multiplier_4_dc2.blif
generated_multiplier_4,dc2,new_n70,3,new_n81,0.8597656250000001,0.8359375,1.0,0.5,20,21,0,non_exact_candidate,0,0,256,1,62518551bef4a045,9dfc1f6df7623fc8,8,8,2,2,top-10 non-exact SAT recovery check (score 0.860),True,variants/generated_multiplier_4_original.blif,variants/generated_multiplier_4_dc2.blif
generated_multiplier_4,dc2,new_n71,2,new_n82,0.868359375,0.8515625,1.0,0.5,21,22,0,non_exact_candidate,0,0,256,1,8b1416dbcc8a44f3,119359fcfa7caee3,8,8,2,2,top-10 non-exact SAT recovery check (score 0.868),True,variants/generated_multiplier_4_original.blif,variants/generated_multiplier_4_dc2.blif
generated_multiplier_4,dc2,new_n72,2,new_n80,0.93125,0.875,1.0,1.0,21,21,0,non_exact_candidate,0,0,256,1,a536b37558d6581e,198d5cd83c1c256f,8,8,2,2,top-10 non-exact SAT recovery check (score 0.931),True,variants/generated_multiplier_4_original.blif,variants/generated_multiplier_4_dc2.blif
generated_multiplier_4,dc2,new_n72,3,new_n81,0.896875,0.8125,1.0,1.0,21,21,0,non_exact_candidate,0,0,256,1,a536b37558d6581e,9dfc1f6df7623fc8,8,8,2,2,top-10 non-exact SAT recovery check (score 0.897),True,variants/generated_multiplier_4_original.blif,variants/generated_multiplier_4_dc2.blif
generated_multiplier_4,dc2,new_n72,4,new_n91,0.88828125,0.796875,1.0,1.0,21,21,0,non_exact_candidate,0,0,256,1,a536b37558d6581e,0292939b1cf1f656,8,8,2,2,top-10 non-exact SAT recovery check (score 0.888),True,variants/generated_multiplier_4_original.blif,variants/generated_multiplier_4_dc2.blif
generated_multiplier_4,dc2,new_n72,5,new_n123,0.8777343750000001,0.9140625,1.0,0.25,21,24,0,non_exact_candidate,0,0,256,1,a536b37558d6581e,a1ae5787ac14f42b,8,8,2,2,top-10 non-exact SAT recovery check (score 0.878),True,variants/generated_multiplier_4_original.blif,variants/generated_multiplier_4_dc2.blif
generated_multiplier_4,dc2,new_n73,2,new_n88,0.86484375,0.890625,1.0,0.25,22,25,0,non_exact_candidate,0,0,256,1,360036afa0e43ead,265fa236ccd1bb4e,8,8,2,2,top-10 non-exact SAT recovery check (score 0.865),True,variants/generated_multiplier_4_original.blif,variants/generated_multiplier_4_dc2.blif
generated_multiplier_4,dc2,new_n74,2,new_n96,0.920703125,0.9921875,1.0,0.25,23,26,0,non_exact_candidate,0,0,256,1,138306e6d7c6d08b,2b5873f94463eaf5,8,8,2,2,top-10 non-exact SAT recovery check (score 0.921),True,variants/generated_multiplier_4_original.blif,variants/generated_multiplier_4_dc2.blif
generated_multiplier_4,dc2,new_n74,3,new_n84,0.909765625,0.8359375,1.0,1.0,23,23,0,non_exact_candidate,0,0,256,1,138306e6d7c6d08b,16cb8fd814bc16da,8,8,2,2,top-10 non-exact SAT recovery check (score 0.910),True,variants/generated_multiplier_4_original.blif,variants/generated_multiplier_4_dc2.blif
generated_multiplier_4,dc2,new_n74,4,new_n85,0.892578125,0.8046875,1.0,1.0,23,23,0,non_exact_candidate,0,0,256,1,138306e6d7c6d08b,d4c73d2879d2096b,8,8,2,2,top-10 non-exact SAT recovery check (score 0.893),True,variants/generated_multiplier_4_original.blif,variants/generated_multiplier_4_dc2.blif
generated_multiplier_4,dc2,new_n74,5,new_n123,0.8812500000000001,0.875,1.0,0.5,23,24,0,non_exact_candidate,0,0,256,1,138306e6d7c6d08b,a1ae5787ac14f42b,8,8,2,2,top-10 non-exact SAT recovery check (score 0.881),True,variants/generated_multiplier_4_original.blif,variants/generated_multiplier_4_dc2.blif
generated_multiplier_4,dc2,new_n79,2,new_n95,0.860546875,0.8828125,1.0,0.25,20,23,0,non_exact_candidate,0,0,256,1,7c8ee6487b145f9c,b5f640685f507235,8,8,2,2,top-10 non-exact SAT recovery check (score 0.861),True,variants/generated_multiplier_4_original.blif,variants/generated_multiplier_4_dc2.blif
generated_multiplier_4,dc2,new_n79,3,new_n93,0.8516927083333333,0.8515625,1.0,0.3333333333333333,20,22,0,non_exact_candidate,0,0,256,1,7c8ee6487b145f9c,f644f185054cce0b,8,8,2,2,top-10 non-exact SAT recovery check (score 0.852),True,variants/generated_multiplier_4_original.blif,variants/generated_multiplier_4_dc2.blif
generated_multiplier_4,dc2,new_n80,2,new_n92,0.944140625,0.8984375,1.0,1.0,21,21,0,non_exact_candidate,0,0,256,1,cbb9aee08b87d802,fd305813b92539a1,8,8,2,2,top-10 non-exact SAT recovery check (score 0.944),True,variants/generated_multiplier_4_original.blif,variants/generated_multiplier_4_dc2.blif
generated_multiplier_4,dc2,new_n80,3,new_n97,0.9123697916666668,0.9921875,1.0,0.1666666666666666,21,26,0,non_exact_candidate,0,0,256,1,cbb9aee08b87d802,5d2c9a116295da61,8,8,2,2,top-10 non-exact SAT recovery check (score 0.912),True,variants/generated_multiplier_4_original.blif,variants/generated_multiplier_4_dc2.blif
generated_multiplier_4,dc2,new_n80,4,new_n80,0.875390625,0.7734375,1.0,1.0,21,21,0,non_exact_candidate,0,0,256,1,cbb9aee08b87d802,198d5cd83c1c256f,8,8,2,2,top-10 non-exact SAT recovery check (score 0.875),True,variants/generated_multiplier_4_original.blif,variants/generated_multiplier_4_dc2.blif
generated_multiplier_4,dc2,new_n80,5,new_n104,0.85234375,0.890625,1.0,0.125,21,28,0,non_exact_candidate,0,0,256,1,cbb9aee08b87d802,8bc568f51adc9bf1,8,8,2,2,top-10 non-exact SAT recovery check (score 0.852),True,variants/generated_multiplier_4_original.blif,variants/generated_multiplier_4_dc2.blif
generated_multiplier_4,dc2,new_n81,3,new_n121,0.9204427083333332,0.9765625,1.0,0.3333333333333333,24,26,0,non_exact_candidate,0,0,256,1,a5916d449ee66256,dc7b71a2ddc81dd2,8,8,2,2,top-10 non-exact SAT recovery check (score 0.920),True,variants/generated_multiplier_4_original.blif,variants/generated_multiplier_4_dc2.blif
generated_multiplier_4,dc2,new_n81,4,new_n105,0.915703125,0.9921875,1.0,0.2,24,28,0,non_exact_candidate,0,0,256,1,a5916d449ee66256,f547b12273626e4d,8,8,2,2,top-10 non-exact SAT recovery check (score 0.916),True,variants/generated_multiplier_4_original.blif,variants/generated_multiplier_4_dc2.blif
generated_multiplier_4,dc2,new_n81,5,new_n99,0.9060546875,0.98828125,1.0,0.125,24,17,0,non_exact_candidate,0,0,256,1,a5916d449ee66256,123c6bb80e94413c,8,8,2,2,top-10 non-exact SAT recovery check (score 0.906),True,variants/generated_multiplier_4_original.blif,variants/generated_multiplier_4_dc2.blif
generated_multiplier_4,dc2,new_n82,2,new_n95,0.8941406250000001,0.8984375,1.0,0.5,24,23,0,non_exact_candidate,0,0,256,1,fec7ad2390afdd5e,b5f640685f507235,8,8,2,2,top-10 non-exact SAT recovery check (score 0.894),True,variants/generated_multiplier_4_original.blif,variants/generated_multiplier_4_dc2.blif
generated_multiplier_4,dc2,new_n82,3,new_n106,0.8908854166666668,0.953125,1.0,0.1666666666666666,24,29,0,non_exact_candidate,0,0,256,1,fec7ad2390afdd5e,95aec9dc6bf5e25c,8,8,2,2,top-10 non-exact SAT recovery check (score 0.891),True,variants/generated_multiplier_4_original.blif,variants/generated_multiplier_4_dc2.blif
generated_multiplier_4,dc2,new_n82,4,new_n93,0.8602864583333333,0.8671875,1.0,0.3333333333333333,24,22,0,non_exact_candidate,0,0,256,1,fec7ad2390afdd5e,f644f185054cce0b,8,8,2,2,top-10 non-exact SAT recovery check (score 0.860),True,variants/generated_multiplier_4_original.blif,variants/generated_multiplier_4_dc2.blif
generated_multiplier_4,dc2,new_n82,5,new_n78,0.8512500000000001,0.875,1.0,0.2,24,20,0,non_exact_candidate,0,0,256,1,fec7ad2390afdd5e,42bf6770a8a2e970,8,8,2,2,top-10 non-exact SAT recovery check (score 0.851),True,variants/generated_multiplier_4_original.blif,variants/generated_multiplier_4_dc2.blif
generated_multiplier_4,dc2,new_n83,2,new_n97,0.8941406250000001,0.8984375,1.0,0.5,25,26,0,non_exact_candidate,0,0,256,1,6a1d0b214b25bab3,5d2c9a116295da61,8,8,2,2,top-10 non-exact SAT recovery check (score 0.894),True,variants/generated_multiplier_4_original.blif,variants/generated_multiplier_4_dc2.blif
generated_multiplier_4,dc2,new_n83,3,new_n90,0.88828125,0.796875,1.0,1.0,25,25,0,non_exact_candidate,0,0,256,1,6a1d0b214b25bab3,0d4bf7cd3aabe0ea,8,8,2,2,top-10 non-exact SAT recovery check (score 0.888),True,variants/generated_multiplier_4_original.blif,variants/generated_multiplier_4_dc2.blif
generated_multiplier_4,dc2,new_n84,3,new_n124,0.9040364583333332,0.9921875,1.0,0.0833333333333333,17,28,0,non_exact_candidate,0,0,256,1,4f1149bd1d8db281,e19c7350a04382d8,8,8,2,2,top-10 non-exact SAT recovery check (score 0.904),True,variants/generated_multiplier_4_original.blif,variants/generated_multiplier_4_dc2.blif
generated_multiplier_4,dc2,new_n84,4,new_n122,0.8940518465909091,0.97265625,1.0,0.0909090909090909,17,27,0,non_exact_candidate,0,0,256,1,4f1149bd1d8db281,4d5de9ab14fc2d40,8,8,2,2,top-10 non-exact SAT recovery check (score 0.894),True,variants/generated_multiplier_4_original.blif,variants/generated_multiplier_4_dc2.blif
generated_multiplier_4,dc2,new_n85,2,new_n121,0.987109375,0.9765625,1.0,1.0,26,26,0,non_exact_candidate,0,0,256,1,129f5253434ac12d,dc7b71a2ddc81dd2,8,8,2,2,top-10 non-exact SAT recovery check (score 0.987),True,variants/generated_multiplier_4_original.blif,variants/generated_multiplier_4_dc2.blif
generated_multiplier_4,dc2,new_n85,3,new_n96,0.93984375,0.890625,1.0,1.0,26,26,0,non_exact_candidate,0,0,256,1,129f5253434ac12d,2b5873f94463eaf5,8,8,2,2,top-10 non-exact SAT recovery check (score 0.940),True,variants/generated_multiplier_4_original.blif,variants/generated_multiplier_4_dc2.blif
generated_multiplier_4,dc2,new_n85,5,new_n123,0.9204427083333332,0.9765625,1.0,0.3333333333333333,26,24,0,non_exact_candidate,0,0,256,1,129f5253434ac12d,a1ae5787ac14f42b,8,8,2,2,top-10 non-exact SAT recovery check (score 0.920),True,variants/generated_multiplier_4_original.blif,variants/generated_multiplier_4_dc2.blif
generated_multiplier_4,dc2,new_n86,3,new_n96,0.892578125,0.8046875,1.0,1.0,26,26,0,non_exact_candidate,0,0,256,1,c7ca90c7d81eb585,2b5873f94463eaf5,8,8,2,2,top-10 non-exact SAT recovery check (score 0.893),True,variants/generated_multiplier_4_original.blif,variants/generated_multiplier_4_dc2.blif
generated_multiplier_4,dc2,new_n86,4,new_n108,0.8619921875000001,0.89453125,1.0,0.2,26,30,0,non_exact_candidate,0,0,256,1,c7ca90c7d81eb585,f3d4fa460fa1972a,8,8,2,2,top-10 non-exact SAT recovery check (score 0.862),True,variants/generated_multiplier_4_original.blif,variants/generated_multiplier_4_dc2.blif
generated_multiplier_4,dc2,new_n86,5,new_n125,0.8609374999999999,0.90625,1.0,0.125,26,33,0,non_exact_candidate,0,0,256,1,c7ca90c7d81eb585,f0308d3c84954188,8,8,2,2,top-10 non-exact SAT recovery check (score 0.861),True,variants/generated_multiplier_4_original.blif,variants/generated_multiplier_4_dc2.blif
generated_multiplier_4,dc2,new_n87,3,new_n117,0.8727343750000001,0.9140625,1.0,0.2,27,31,0,non_exact_candidate,0,0,256,1,cb7d88a5fc319e27,4a440b0db73db0b9,8,8,2,2,top-10 non-exact SAT recovery check (score 0.873),True,variants/generated_multiplier_4_original.blif,variants/generated_multiplier_4_dc2.blif
generated_multiplier_4,dc2,new_n87,4,new_n78,0.8609374999999999,0.90625,1.0,0.125,27,20,0,non_exact_candidate,0,0,256,1,cb7d88a5fc319e27,42bf6770a8a2e970,8,8,2,2,top-10 non-exact SAT recovery check (score 0.861),True,variants/generated_multiplier_4_original.blif,variants/generated_multiplier_4_dc2.blif
generated_multiplier_4,dc2,new_n87,5,new_n93,0.8608072916666668,0.8984375,1.0,0.1666666666666666,27,22,0,non_exact_candidate,0,0,256,1,cb7d88a5fc319e27,f644f185054cce0b,8,8,2,2,top-10 non-exact SAT recovery check (score 0.861),True,variants/generated_multiplier_4_original.blif,variants/generated_multiplier_4_dc2.blif
generated_multiplier_4,dc2,new_n88,3,new_n104,0.9119140625,0.83984375,1.0,1.0,28,28,0,non_exact_candidate,0,0,256,1,1d96b7b7550fece5,8bc568f51adc9bf1,8,8,2,2,top-10 non-exact SAT recovery check (score 0.912),True,variants/generated_multiplier_4_original.blif,variants/generated_multiplier_4_dc2.blif
generated_multiplier_4,dc2,new_n88,4,new_n135,0.8791015625,0.87109375,1.0,0.5,28,29,0,non_exact_candidate,0,0,256,1,1d96b7b7550fece5,9f629d4f7228878e,8,8,2,2,top-10 non-exact SAT recovery check (score 0.879),True,variants/generated_multiplier_4_original.blif,variants/generated_multiplier_4_dc2.blif
generated_multiplier_4,dc2,new_n88,5,new_n120,0.8753255208333334,0.89453125,1.0,0.3333333333333333,28,26,0,non_exact_candidate,0,0,256,1,1d96b7b7550fece5,ef72686737b363d0,8,8,2,2,top-10 non-exact SAT recovery check (score 0.875),True,variants/generated_multiplier_4_original.blif,variants/generated_multiplier_4_dc2.blif
generated_multiplier_4,dc2,new_n89,2,new_n106,0.8705078125000001,0.85546875,1.0,0.5,28,29,0,non_exact_candidate,0,0,256,1,580d9db2f3bc668e,95aec9dc6bf5e25c,8,8,2,2,top-10 non-exact SAT recovery check (score 0.871),True,variants/generated_multiplier_4_original.blif,variants/generated_multiplier_4_dc2.blif
generated_multiplier_4,dc2,new_n89,3,new_n110,0.8669921875000001,0.89453125,1.0,0.25,28,31,0,non_exact_candidate,0,0,256,1,580d9db2f3bc668e,9e50b5e2ab904157,8,8,2,2,top-10 non-exact SAT recovery check (score 0.867),True,variants/generated_multiplier_4_original.blif,variants/generated_multiplier_4_dc2.blif
generated_multiplier_4,dc2,new_n90,2,new_n112,0.8669921875000001,0.89453125,1.0,0.25,29,32,0,non_exact_candidate,0,0,256,1,f123583b2e3f0aa3,67ed0a2dc55f2575,8,8,2,2,top-10 non-exact SAT recovery check (score 0.867),True,variants/generated_multiplier_4_original.blif,variants/generated_multiplier_4_dc2.blif
generated_multiplier_4,dc2,new_n90,3,new_n109,0.8619140625000001,0.83984375,1.0,0.5,29,30,0,non_exact_candidate,0,0,256,1,f123583b2e3f0aa3,fc30d8bf83272b55,8,8,2,2,top-10 non-exact SAT recovery check (score 0.862),True,variants/generated_multiplier_4_original.blif,variants/generated_multiplier_4_dc2.blif
generated_multiplier_4,dc2,new_n92,2,new_n108,0.935546875,0.8828125,1.0,1.0,30,30,0,non_exact_candidate,0,0,256,1,3d5022bb70e70d56,f3d4fa460fa1972a,8,8,2,2,top-10 non-exact SAT recovery check (score 0.936),True,variants/generated_multiplier_4_original.blif,variants/generated_multiplier_4_dc2.blif
generated_multiplier_4,dc2,new_n92,3,new_n109,0.896875,0.8125,1.0,1.0,30,30,0,non_exact_candidate,0,0,256,1,3d5022bb70e70d56,fc30d8bf83272b55,8,8,2,2,top-10 non-exact SAT recovery check (score 0.897),True,variants/generated_multiplier_4_original.blif,variants/generated_multiplier_4_dc2.blif
generated_multiplier_4,dc2,new_n92,4,new_n135,0.8962890625000001,0.90234375,1.0,0.5,30,29,0,non_exact_candidate,0,0,256,1,3d5022bb70e70d56,9f629d4f7228878e,8,8,2,2,top-10 non-exact SAT recovery check (score 0.896),True,variants/generated_multiplier_4_original.blif,variants/generated_multiplier_4_dc2.blif
generated_multiplier_4,dc2,new_n92,5,new_n115,0.8839843749999999,0.7890625,1.0,1.0,30,30,0,non_exact_candidate,0,0,256,1,3d5022bb70e70d56,ef9b05d606e21933,8,8,2,2,top-10 non-exact SAT recovery check (score 0.884),True,variants/generated_multiplier_4_original.blif,variants/generated_multiplier_4_dc2.blif
generated_multiplier_4,dc2,new_n95,2,new_n119,0.8626953125,0.88671875,1.0,0.25,29,32,0,non_exact_candidate,0,0,256,1,4ba01833e3b3d48d,1de303d0a71e3f34,8,8,2,2,top-10 non-exact SAT recovery check (score 0.863),True,variants/generated_multiplier_4_original.blif,variants/generated_multiplier_4_dc2.blif
generated_multiplier_4,dc2,new_n95,3,new_n117,0.8538411458333334,0.85546875,1.0,0.3333333333333333,29,31,0,non_exact_candidate,0,0,256,1,4ba01833e3b3d48d,4a440b0db73db0b9,8,8,2,2,top-10 non-exact SAT recovery check (score 0.854),True,variants/generated_multiplier_4_original.blif,variants/generated_multiplier_4_dc2.blif
generated_multiplier_4,dc2,new_n96,2,new_n116,0.9419921875,0.89453125,1.0,1.0,30,30,0,non_exact_candidate,0,0,256,1,c91400d4d71aa4f7,3883d57a691fd2a3,8,8,2,2,top-10 non-exact SAT recovery check (score 0.942),True,variants/generated_multiplier_4_original.blif,variants/generated_multiplier_4_dc2.blif
generated_multiplier_4,dc2,new_n96,3,new_n125,0.912109375,0.9765625,1.0,0.25,30,33,0,non_exact_candidate,0,0,256,1,c91400d4d71aa4f7,f0308d3c84954188,8,8,2,2,top-10 non-exact SAT recovery check (score 0.912),True,variants/generated_multiplier_4_original.blif,variants/generated_multiplier_4_dc2.blif
generated_multiplier_4,dc2,new_n96,4,new_n108,0.8775390625,0.77734375,1.0,1.0,30,30,0,non_exact_candidate,0,0,256,1,c91400d4d71aa4f7,f3d4fa460fa1972a,8,8,2,2,top-10 non-exact SAT recovery check (score 0.878),True,variants/generated_multiplier_4_original.blif,variants/generated_multiplier_4_dc2.blif
generated_multiplier_4,dc2,new_n96,5,new_n133,0.8734375,0.90625,1.0,0.25,30,33,0,non_exact_candidate,0,0,256,1,c91400d4d71aa4f7,a82c54656e068f84,8,8,2,2,top-10 non-exact SAT recovery check (score 0.873),True,variants/generated_multiplier_4_original.blif,variants/generated_multiplier_4_dc2.blif
generated_multiplier_4,dc2,new_n97,2,new_n122,0.9204427083333332,0.9765625,1.0,0.3333333333333333,25,27,0,non_exact_candidate,0,0,256,1,5d56c7ab6e05298d,4d5de9ab14fc2d40,8,8,2,2,top-10 non-exact SAT recovery check (score 0.920),True,variants/generated_multiplier_4_original.blif,variants/generated_multiplier_4_dc2.blif
generated_multiplier_4,dc2,new_n97,3,new_n103,0.9121372767857142,0.99609375,1.0,0.1428571428571428,25,19,0,non_exact_candidate,0,0,256,1,5d56c7ab6e05298d,de0a9396a842ddca,8,8,2,2,top-10 non-exact SAT recovery check (score 0.912),True,variants/generated_multiplier_4_original.blif,variants/generated_multiplier_4_dc2.blif
generated_multiplier_4,dc2,new_n97,4,new_n101,0.8996093749999999,0.9765625,1.0,0.125,25,18,0,non_exact_candidate,0,0,256,1,5d56c7ab6e05298d,6410db1984211250,8,8,2,2,top-10 non-exact SAT recovery check (score 0.900),True,variants/generated_multiplier_4_original.blif,variants/generated_multiplier_4_dc2.blif
