all_boundary_nodes_formally_anchored,alternative_anchor_states_explored,anchor_mode,attempted,available_sat_cec_frontier_candidates,benchmark,boundary_contextual_proof_status,boundary_contextual_validation_status,candidate_ebi_frontier_count,candidate_ebo_frontier_count,candidate_frontiers,case_id,classification,coi_name,contains_original_coi,context_mode,cycle_free,cycle_pruned_states,ebi_count,ebo_count,eligible,extended_region_nodes,extension_nodes,extension_ratio,failure_reason,formal_checks,formal_timeouts,global_formal_anchor_count,incoming_bypass_count,incoming_bypass_edges_json,old_failure_reason,old_status,optimization,original_coi_nodes,original_ebi_exact_match,original_ebo_exact_match,original_region_exact_match,outgoing_bypass_count,outgoing_bypass_edges_json,proven_odc_anchor_count,pruned_states,runtime_seconds,search_mode,search_states,selected_complemented_anchor_count,selected_exact_anchor_count,selected_odc_anchor_count,selected_sat_cec_anchor_count,selected_sat_cec_frontier_candidates,success,total_boundary_distance,trace_json,usable_odc_frontier_count,valid_ebi_cut,valid_ebo_cut,validation_profile,whole_design_boundary
True,0,formal_plus_odc,True,0,generated_mux_tree_4,proven_odc_valid,boundary_contextually_valid,3,1,4,generated_mux_tree_4|mux_tree_root|resyn2|formal_plus_odc|first_frontier|global_output_odc,previously_false_negative_due_to_strict_equality,mux_tree_root,True,global_output_odc,True,0,3,1,True,new_n14;new_n15;out,,0.0,valid,,,7,0,[],ebi_mismatch;region_mismatch;bypass_edges,algorithmic_failure,resyn2,new_n14;new_n15;out,True,True,True,0,[],3,0,0.000049,first_frontier,1,0,2,2,0,0,True,0,"{""cycle_conflicts"": [], ""derived_bi"": [""new_n10"", ""new_n13"", ""s0""], ""derived_bo"": [""out""], ""ebi_failures"": [], ""ebo_failures"": [], ""incoming_bypass_edges"": [], ""missing_original_coi_nodes"": [], ""outgoing_bypass_edges"": [], ""selected_ebi"": [""new_n10"", ""new_n13"", ""s0""], ""selected_ebo"": [""out""]}",2,True,True,optimized_extended,False
True,1,formal_plus_odc,True,0,generated_mux_tree_4,proven_odc_valid,boundary_contextually_valid,9,1,10,generated_mux_tree_4|mux_tree_root|resyn2|formal_plus_odc|cost_guided|global_output_odc,fixed_by_cost_guided_search,mux_tree_root,True,global_output_odc,True,0,3,1,True,new_n14;new_n15;out,,0.0,valid,,,7,0,[],ebi_mismatch;region_mismatch;bypass_edges,algorithmic_failure,resyn2,new_n14;new_n15;out,True,True,True,0,[],3,0,0.000222,cost_guided,1,0,2,2,0,0,True,0,"{""cycle_conflicts"": [], ""derived_bi"": [""new_n10"", ""new_n13"", ""s0""], ""derived_bo"": [""out""], ""ebi_candidates"": {""new_n10"": [{""direction"": ""fanin"", ""distance"": 0, ""node"": ""new_n10""}, {""direction"": ""fanin"", ""distance"": 2, ""node"": ""d2""}, {""direction"": ""fanin"", ""distance"": 2, ""node"": ""s1""}, {""direction"": ""fanin"", ""distance"": 2, ""node"": ""d3""}], ""new_n13"": [{""direction"": ""fanin"", ""distance"": 0, ""node"": ""new_n13""}, {""direction"": ""fanin"", ""distance"": 2, ""node"": ""d0""}, {""direction"": ""fanin"", ""distance"": 2, ""node"": ""s1""}, {""direction"": ""fanin"", ""distance"": 2, ""node"": ""d1""}], ""s0"": [{""direction"": ""fanin"", ""distance"": 0, ""node"": ""s0""}]}, ""ebo_candidates"": {""out"": [{""direction"": ""fanout"", ""distance"": 0, ""node"": ""out""}]}, ""incoming_bypass_edges"": [], ""missing_original_coi_nodes"": [], ""outgoing_bypass_edges"": []}",2,True,True,optimized_extended,False
True,0,formal_all,True,0,generated_mux_tree_4,,not_applicable,3,1,4,generated_mux_tree_4|mux_tree_root|resyn2|formal_all|first_frontier|coi_output_odc,blocked_by_missing_relevant_anchors,mux_tree_root,True,coi_output_odc,True,0,3,1,True,new_n10;new_n11;new_n13;new_n14;new_n15;new_n8;out,new_n10;new_n11;new_n13;new_n8,0.6666666666666666,invalid_ebi_cut;incoming_bypass,,,7,4,"[[""new_n12"", ""new_n13""], [""new_n9"", ""new_n10""], [""s1"", ""new_n11""], [""s1"", ""new_n8""]]",ebi_mismatch;region_mismatch;bypass_edges,algorithmic_failure,resyn2,new_n14;new_n15;out,False,True,False,0,[],0,0,0.000080,first_frontier,1,0,4,0,0,0,False,4,"{""cycle_conflicts"": [], ""derived_bi"": [""d0"", ""d2"", ""new_n12"", ""new_n9"", ""s0"", ""s1""], ""derived_bo"": [""out""], ""ebi_failures"": [], ""ebo_failures"": [], ""incoming_bypass_edges"": [[""new_n12"", ""new_n13""], [""new_n9"", ""new_n10""], [""s1"", ""new_n11""], [""s1"", ""new_n8""]], ""missing_original_coi_nodes"": [], ""outgoing_bypass_edges"": [], ""selected_ebi"": [""d0"", ""d2"", ""s0""], ""selected_ebo"": [""out""]}",0,False,True,optimized_extended,False
True,3,formal_all,True,0,generated_mux_tree_4,,not_applicable,7,1,8,generated_mux_tree_4|mux_tree_root|resyn2|formal_all|cost_guided|coi_output_odc,blocked_by_extension_limit,mux_tree_root,True,coi_output_odc,True,0,3,1,True,new_n10;new_n11;new_n12;new_n13;new_n14;new_n15;new_n8;new_n9;out,new_n10;new_n11;new_n12;new_n13;new_n8;new_n9,1.0,invalid_ebi_cut;incoming_bypass;whole_design_candidate;extension_limit_exceeded,,,7,3,"[[""d0"", ""new_n11""], [""d1"", ""new_n12""], [""d3"", ""new_n9""]]",ebi_mismatch;region_mismatch;bypass_edges,algorithmic_failure,resyn2,new_n14;new_n15;out,False,True,False,0,[],0,0,0.000487,cost_guided,3,0,4,0,0,0,False,4,"{""cycle_conflicts"": [], ""derived_bi"": [""d0"", ""d1"", ""d2"", ""d3"", ""s0"", ""s1""], ""derived_bo"": [""out""], ""ebi_candidates"": {""new_n10"": [{""direction"": ""fanin"", ""distance"": 2, ""node"": ""d2""}, {""direction"": ""fanin"", ""distance"": 2, ""node"": ""s1""}, {""direction"": ""fanin"", ""distance"": 2, ""node"": ""d3""}], ""new_n13"": [{""direction"": ""fanin"", ""distance"": 2, ""node"": ""d0""}, {""direction"": ""fanin"", ""distance"": 2, ""node"": ""s1""}, {""direction"": ""fanin"", ""distance"": 2, ""node"": ""d1""}], ""s0"": [{""direction"": ""fanin"", ""distance"": 0, ""node"": ""s0""}]}, ""ebo_candidates"": {""out"": [{""direction"": ""fanout"", ""distance"": 0, ""node"": ""out""}]}, ""incoming_bypass_edges"": [[""d0"", ""new_n11""], [""d1"", ""new_n12""], [""d3"", ""new_n9""]], ""missing_original_coi_nodes"": [], ""outgoing_bypass_edges"": []}",0,False,True,optimized_extended,True
True,0,formal_plus_odc,True,0,generated_mux_tree_4,proven_odc_valid,boundary_contextually_valid,3,1,4,generated_mux_tree_4|mux_tree_root|resyn2|formal_plus_odc|first_frontier|coi_output_odc,previously_false_negative_due_to_strict_equality,mux_tree_root,True,coi_output_odc,True,0,3,1,True,new_n14;new_n15;out,,0.0,valid,,,7,0,[],ebi_mismatch;region_mismatch;bypass_edges,algorithmic_failure,resyn2,new_n14;new_n15;out,True,True,True,0,[],3,0,0.000046,first_frontier,1,0,2,2,0,0,True,0,"{""cycle_conflicts"": [], ""derived_bi"": [""new_n10"", ""new_n13"", ""s0""], ""derived_bo"": [""out""], ""ebi_failures"": [], ""ebo_failures"": [], ""incoming_bypass_edges"": [], ""missing_original_coi_nodes"": [], ""outgoing_bypass_edges"": [], ""selected_ebi"": [""new_n10"", ""new_n13"", ""s0""], ""selected_ebo"": [""out""]}",2,True,True,optimized_extended,False
True,1,formal_plus_odc,True,0,generated_mux_tree_4,proven_odc_valid,boundary_contextually_valid,9,1,10,generated_mux_tree_4|mux_tree_root|resyn2|formal_plus_odc|cost_guided|coi_output_odc,fixed_by_cost_guided_search,mux_tree_root,True,coi_output_odc,True,0,3,1,True,new_n14;new_n15;out,,0.0,valid,,,7,0,[],ebi_mismatch;region_mismatch;bypass_edges,algorithmic_failure,resyn2,new_n14;new_n15;out,True,True,True,0,[],3,0,0.000207,cost_guided,1,0,2,2,0,0,True,0,"{""cycle_conflicts"": [], ""derived_bi"": [""new_n10"", ""new_n13"", ""s0""], ""derived_bo"": [""out""], ""ebi_candidates"": {""new_n10"": [{""direction"": ""fanin"", ""distance"": 0, ""node"": ""new_n10""}, {""direction"": ""fanin"", ""distance"": 2, ""node"": ""d2""}, {""direction"": ""fanin"", ""distance"": 2, ""node"": ""s1""}, {""direction"": ""fanin"", ""distance"": 2, ""node"": ""d3""}], ""new_n13"": [{""direction"": ""fanin"", ""distance"": 0, ""node"": ""new_n13""}, {""direction"": ""fanin"", ""distance"": 2, ""node"": ""d0""}, {""direction"": ""fanin"", ""distance"": 2, ""node"": ""s1""}, {""direction"": ""fanin"", ""distance"": 2, ""node"": ""d1""}], ""s0"": [{""direction"": ""fanin"", ""distance"": 0, ""node"": ""s0""}]}, ""ebo_candidates"": {""out"": [{""direction"": ""fanout"", ""distance"": 0, ""node"": ""out""}]}, ""incoming_bypass_edges"": [], ""missing_original_coi_nodes"": [], ""outgoing_bypass_edges"": []}",2,True,True,optimized_extended,False
True,0,formal_all,True,0,generated_mux_tree_8,,not_applicable,2,1,3,generated_mux_tree_8|mux_tree_upper_root|dc2|formal_all|first_frontier|global_output_odc,blocked_by_missing_relevant_anchors,mux_tree_upper_root,True,global_output_odc,True,0,2,1,True,new_n19;new_n20;new_n21;new_n28;new_n29;new_n30;new_n31;new_n32;out,new_n19;new_n20;new_n21;new_n28;new_n29,0.29411764705882354,invalid_ebi_cut;incoming_bypass,,,12,4,"[[""new_n15"", ""new_n20""], [""new_n18"", ""new_n19""], [""new_n24"", ""new_n29""], [""new_n27"", ""new_n28""]]",ebi_mismatch;region_mismatch;bypass_edges,algorithmic_failure,dc2,new_n30;new_n31;new_n32;out,False,True,False,0,[],0,0,0.000083,first_frontier,1,0,3,0,0,0,False,1,"{""cycle_conflicts"": [], ""derived_bi"": [""new_n15"", ""new_n18"", ""new_n24"", ""new_n27"", ""s0"", ""s1""], ""derived_bo"": [""out""], ""ebi_failures"": [], ""ebo_failures"": [], ""incoming_bypass_edges"": [[""new_n15"", ""new_n20""], [""new_n18"", ""new_n19""], [""new_n24"", ""new_n29""], [""new_n27"", ""new_n28""]], ""missing_original_coi_nodes"": [], ""outgoing_bypass_edges"": [], ""selected_ebi"": [""s0"", ""s1""], ""selected_ebo"": [""out""]}",0,False,True,optimized_extended,False
True,1,formal_all,True,0,generated_mux_tree_8,,not_applicable,13,1,14,generated_mux_tree_8|mux_tree_upper_root|dc2|formal_all|cost_guided|global_output_odc,blocked_by_missing_relevant_anchors,mux_tree_upper_root,True,global_output_odc,True,0,2,1,True,new_n19;new_n20;new_n21;new_n28;new_n29;new_n30;new_n31;new_n32;out,new_n19;new_n20;new_n21;new_n28;new_n29,0.29411764705882354,invalid_ebi_cut;incoming_bypass,,,12,4,"[[""new_n15"", ""new_n20""], [""new_n18"", ""new_n19""], [""new_n24"", ""new_n29""], [""new_n27"", ""new_n28""]]",ebi_mismatch;region_mismatch;bypass_edges,algorithmic_failure,dc2,new_n30;new_n31;new_n32;out,False,True,False,0,[],0,0,0.000217,cost_guided,1,0,3,0,0,0,False,1,"{""cycle_conflicts"": [], ""derived_bi"": [""new_n15"", ""new_n18"", ""new_n24"", ""new_n27"", ""s0"", ""s1""], ""derived_bo"": [""out""], ""ebi_candidates"": {""new_n21"": [{""direction"": ""fanin"", ""distance"": 2, ""node"": ""s1""}, {""direction"": ""fanin"", ""distance"": 4, ""node"": ""d4""}, {""direction"": ""fanin"", ""distance"": 4, ""node"": ""s2""}, {""direction"": ""fanin"", ""distance"": 4, ""node"": ""d5""}], ""new_n28"": [{""direction"": ""fanin"", ""distance"": 1, ""node"": ""s1""}, {""direction"": ""fanin"", ""distance"": 3, ""node"": ""d0""}, {""direction"": ""fanin"", ""distance"": 3, ""node"": ""s2""}, {""direction"": ""fanin"", ""distance"": 3, ""node"": ""d1""}], ""new_n29"": [{""direction"": ""fanin"", ""distance"": 1, ""node"": ""s1""}, {""direction"": ""fanin"", ""distance"": 3, ""node"": ""d2""}, {""direction"": ""fanin"", ""distance"": 3, ""node"": ""s2""}, {""direction"": ""fanin"", ""distance"": 3, ""node"": ""d3""}], ""s0"": [{""direction"": ""fanin"", ""distance"": 0, ""node"": ""s0""}]}, ""ebo_candidates"": {""out"": [{""direction"": ""fanout"", ""distance"": 0, ""node"": ""out""}]}, ""incoming_bypass_edges"": [[""new_n15"", ""new_n20""], [""new_n18"", ""new_n19""], [""new_n24"", ""new_n29""], [""new_n27"", ""new_n28""]], ""missing_original_coi_nodes"": [], ""outgoing_bypass_edges"": []}",0,False,True,optimized_extended,False
True,0,formal_plus_odc,True,0,generated_mux_tree_8,,not_applicable,2,1,3,generated_mux_tree_8|mux_tree_upper_root|dc2|formal_plus_odc|first_frontier|global_output_odc,blocked_by_missing_relevant_anchors,mux_tree_upper_root,True,global_output_odc,True,0,2,1,True,new_n19;new_n20;new_n21;new_n28;new_n29;new_n30;new_n31;new_n32;out,new_n19;new_n20;new_n21;new_n28;new_n29,0.29411764705882354,invalid_ebi_cut;incoming_bypass,,,12,4,"[[""new_n15"", ""new_n20""], [""new_n18"", ""new_n19""], [""new_n24"", ""new_n29""], [""new_n27"", ""new_n28""]]",ebi_mismatch;region_mismatch;bypass_edges,algorithmic_failure,dc2,new_n30;new_n31;new_n32;out,False,True,False,0,[],0,0,0.000053,first_frontier,1,0,3,0,0,0,False,1,"{""cycle_conflicts"": [], ""derived_bi"": [""new_n15"", ""new_n18"", ""new_n24"", ""new_n27"", ""s0"", ""s1""], ""derived_bo"": [""out""], ""ebi_failures"": [], ""ebo_failures"": [], ""incoming_bypass_edges"": [[""new_n15"", ""new_n20""], [""new_n18"", ""new_n19""], [""new_n24"", ""new_n29""], [""new_n27"", ""new_n28""]], ""missing_original_coi_nodes"": [], ""outgoing_bypass_edges"": [], ""selected_ebi"": [""s0"", ""s1""], ""selected_ebo"": [""out""]}",0,False,True,optimized_extended,False
True,1,formal_plus_odc,True,0,generated_mux_tree_8,,not_applicable,13,1,14,generated_mux_tree_8|mux_tree_upper_root|dc2|formal_plus_odc|cost_guided|global_output_odc,blocked_by_missing_relevant_anchors,mux_tree_upper_root,True,global_output_odc,True,0,2,1,True,new_n19;new_n20;new_n21;new_n28;new_n29;new_n30;new_n31;new_n32;out,new_n19;new_n20;new_n21;new_n28;new_n29,0.29411764705882354,invalid_ebi_cut;incoming_bypass,,,12,4,"[[""new_n15"", ""new_n20""], [""new_n18"", ""new_n19""], [""new_n24"", ""new_n29""], [""new_n27"", ""new_n28""]]",ebi_mismatch;region_mismatch;bypass_edges,algorithmic_failure,dc2,new_n30;new_n31;new_n32;out,False,True,False,0,[],0,0,0.000189,cost_guided,1,0,3,0,0,0,False,1,"{""cycle_conflicts"": [], ""derived_bi"": [""new_n15"", ""new_n18"", ""new_n24"", ""new_n27"", ""s0"", ""s1""], ""derived_bo"": [""out""], ""ebi_candidates"": {""new_n21"": [{""direction"": ""fanin"", ""distance"": 2, ""node"": ""s1""}, {""direction"": ""fanin"", ""distance"": 4, ""node"": ""d4""}, {""direction"": ""fanin"", ""distance"": 4, ""node"": ""s2""}, {""direction"": ""fanin"", ""distance"": 4, ""node"": ""d5""}], ""new_n28"": [{""direction"": ""fanin"", ""distance"": 1, ""node"": ""s1""}, {""direction"": ""fanin"", ""distance"": 3, ""node"": ""d0""}, {""direction"": ""fanin"", ""distance"": 3, ""node"": ""s2""}, {""direction"": ""fanin"", ""distance"": 3, ""node"": ""d1""}], ""new_n29"": [{""direction"": ""fanin"", ""distance"": 1, ""node"": ""s1""}, {""direction"": ""fanin"", ""distance"": 3, ""node"": ""d2""}, {""direction"": ""fanin"", ""distance"": 3, ""node"": ""s2""}, {""direction"": ""fanin"", ""distance"": 3, ""node"": ""d3""}], ""s0"": [{""direction"": ""fanin"", ""distance"": 0, ""node"": ""s0""}]}, ""ebo_candidates"": {""out"": [{""direction"": ""fanout"", ""distance"": 0, ""node"": ""out""}]}, ""incoming_bypass_edges"": [[""new_n15"", ""new_n20""], [""new_n18"", ""new_n19""], [""new_n24"", ""new_n29""], [""new_n27"", ""new_n28""]], ""missing_original_coi_nodes"": [], ""outgoing_bypass_edges"": []}",0,False,True,optimized_extended,False
True,0,formal_all,True,0,generated_mux_tree_8,,not_applicable,2,1,3,generated_mux_tree_8|mux_tree_upper_root|dc2|formal_all|first_frontier|coi_output_odc,blocked_by_missing_relevant_anchors,mux_tree_upper_root,True,coi_output_odc,True,0,2,1,True,new_n19;new_n20;new_n21;new_n28;new_n29;new_n30;new_n31;new_n32;out,new_n19;new_n20;new_n21;new_n28;new_n29,0.29411764705882354,invalid_ebi_cut;incoming_bypass,,,12,4,"[[""new_n15"", ""new_n20""], [""new_n18"", ""new_n19""], [""new_n24"", ""new_n29""], [""new_n27"", ""new_n28""]]",ebi_mismatch;region_mismatch;bypass_edges,algorithmic_failure,dc2,new_n30;new_n31;new_n32;out,False,True,False,0,[],0,0,0.000052,first_frontier,1,0,3,0,0,0,False,1,"{""cycle_conflicts"": [], ""derived_bi"": [""new_n15"", ""new_n18"", ""new_n24"", ""new_n27"", ""s0"", ""s1""], ""derived_bo"": [""out""], ""ebi_failures"": [], ""ebo_failures"": [], ""incoming_bypass_edges"": [[""new_n15"", ""new_n20""], [""new_n18"", ""new_n19""], [""new_n24"", ""new_n29""], [""new_n27"", ""new_n28""]], ""missing_original_coi_nodes"": [], ""outgoing_bypass_edges"": [], ""selected_ebi"": [""s0"", ""s1""], ""selected_ebo"": [""out""]}",0,False,True,optimized_extended,False
True,1,formal_all,True,0,generated_mux_tree_8,,not_applicable,13,1,14,generated_mux_tree_8|mux_tree_upper_root|dc2|formal_all|cost_guided|coi_output_odc,blocked_by_missing_relevant_anchors,mux_tree_upper_root,True,coi_output_odc,True,0,2,1,True,new_n19;new_n20;new_n21;new_n28;new_n29;new_n30;new_n31;new_n32;out,new_n19;new_n20;new_n21;new_n28;new_n29,0.29411764705882354,invalid_ebi_cut;incoming_bypass,,,12,4,"[[""new_n15"", ""new_n20""], [""new_n18"", ""new_n19""], [""new_n24"", ""new_n29""], [""new_n27"", ""new_n28""]]",ebi_mismatch;region_mismatch;bypass_edges,algorithmic_failure,dc2,new_n30;new_n31;new_n32;out,False,True,False,0,[],0,0,0.000221,cost_guided,1,0,3,0,0,0,False,1,"{""cycle_conflicts"": [], ""derived_bi"": [""new_n15"", ""new_n18"", ""new_n24"", ""new_n27"", ""s0"", ""s1""], ""derived_bo"": [""out""], ""ebi_candidates"": {""new_n21"": [{""direction"": ""fanin"", ""distance"": 2, ""node"": ""s1""}, {""direction"": ""fanin"", ""distance"": 4, ""node"": ""d4""}, {""direction"": ""fanin"", ""distance"": 4, ""node"": ""s2""}, {""direction"": ""fanin"", ""distance"": 4, ""node"": ""d5""}], ""new_n28"": [{""direction"": ""fanin"", ""distance"": 1, ""node"": ""s1""}, {""direction"": ""fanin"", ""distance"": 3, ""node"": ""d0""}, {""direction"": ""fanin"", ""distance"": 3, ""node"": ""s2""}, {""direction"": ""fanin"", ""distance"": 3, ""node"": ""d1""}], ""new_n29"": [{""direction"": ""fanin"", ""distance"": 1, ""node"": ""s1""}, {""direction"": ""fanin"", ""distance"": 3, ""node"": ""d2""}, {""direction"": ""fanin"", ""distance"": 3, ""node"": ""s2""}, {""direction"": ""fanin"", ""distance"": 3, ""node"": ""d3""}], ""s0"": [{""direction"": ""fanin"", ""distance"": 0, ""node"": ""s0""}]}, ""ebo_candidates"": {""out"": [{""direction"": ""fanout"", ""distance"": 0, ""node"": ""out""}]}, ""incoming_bypass_edges"": [[""new_n15"", ""new_n20""], [""new_n18"", ""new_n19""], [""new_n24"", ""new_n29""], [""new_n27"", ""new_n28""]], ""missing_original_coi_nodes"": [], ""outgoing_bypass_edges"": []}",0,False,True,optimized_extended,False
True,0,formal_plus_odc,True,0,generated_mux_tree_8,,not_applicable,2,1,3,generated_mux_tree_8|mux_tree_upper_root|dc2|formal_plus_odc|first_frontier|coi_output_odc,blocked_by_missing_relevant_anchors,mux_tree_upper_root,True,coi_output_odc,True,0,2,1,True,new_n19;new_n20;new_n21;new_n28;new_n29;new_n30;new_n31;new_n32;out,new_n19;new_n20;new_n21;new_n28;new_n29,0.29411764705882354,invalid_ebi_cut;incoming_bypass,,,12,4,"[[""new_n15"", ""new_n20""], [""new_n18"", ""new_n19""], [""new_n24"", ""new_n29""], [""new_n27"", ""new_n28""]]",ebi_mismatch;region_mismatch;bypass_edges,algorithmic_failure,dc2,new_n30;new_n31;new_n32;out,False,True,False,0,[],0,0,0.000068,first_frontier,1,0,3,0,0,0,False,1,"{""cycle_conflicts"": [], ""derived_bi"": [""new_n15"", ""new_n18"", ""new_n24"", ""new_n27"", ""s0"", ""s1""], ""derived_bo"": [""out""], ""ebi_failures"": [], ""ebo_failures"": [], ""incoming_bypass_edges"": [[""new_n15"", ""new_n20""], [""new_n18"", ""new_n19""], [""new_n24"", ""new_n29""], [""new_n27"", ""new_n28""]], ""missing_original_coi_nodes"": [], ""outgoing_bypass_edges"": [], ""selected_ebi"": [""s0"", ""s1""], ""selected_ebo"": [""out""]}",0,False,True,optimized_extended,False
True,1,formal_plus_odc,True,0,generated_mux_tree_8,,not_applicable,13,1,14,generated_mux_tree_8|mux_tree_upper_root|dc2|formal_plus_odc|cost_guided|coi_output_odc,blocked_by_missing_relevant_anchors,mux_tree_upper_root,True,coi_output_odc,True,0,2,1,True,new_n19;new_n20;new_n21;new_n28;new_n29;new_n30;new_n31;new_n32;out,new_n19;new_n20;new_n21;new_n28;new_n29,0.29411764705882354,invalid_ebi_cut;incoming_bypass,,,12,4,"[[""new_n15"", ""new_n20""], [""new_n18"", ""new_n19""], [""new_n24"", ""new_n29""], [""new_n27"", ""new_n28""]]",ebi_mismatch;region_mismatch;bypass_edges,algorithmic_failure,dc2,new_n30;new_n31;new_n32;out,False,True,False,0,[],0,0,0.000209,cost_guided,1,0,3,0,0,0,False,1,"{""cycle_conflicts"": [], ""derived_bi"": [""new_n15"", ""new_n18"", ""new_n24"", ""new_n27"", ""s0"", ""s1""], ""derived_bo"": [""out""], ""ebi_candidates"": {""new_n21"": [{""direction"": ""fanin"", ""distance"": 2, ""node"": ""s1""}, {""direction"": ""fanin"", ""distance"": 4, ""node"": ""d4""}, {""direction"": ""fanin"", ""distance"": 4, ""node"": ""s2""}, {""direction"": ""fanin"", ""distance"": 4, ""node"": ""d5""}], ""new_n28"": [{""direction"": ""fanin"", ""distance"": 1, ""node"": ""s1""}, {""direction"": ""fanin"", ""distance"": 3, ""node"": ""d0""}, {""direction"": ""fanin"", ""distance"": 3, ""node"": ""s2""}, {""direction"": ""fanin"", ""distance"": 3, ""node"": ""d1""}], ""new_n29"": [{""direction"": ""fanin"", ""distance"": 1, ""node"": ""s1""}, {""direction"": ""fanin"", ""distance"": 3, ""node"": ""d2""}, {""direction"": ""fanin"", ""distance"": 3, ""node"": ""s2""}, {""direction"": ""fanin"", ""distance"": 3, ""node"": ""d3""}], ""s0"": [{""direction"": ""fanin"", ""distance"": 0, ""node"": ""s0""}]}, ""ebo_candidates"": {""out"": [{""direction"": ""fanout"", ""distance"": 0, ""node"": ""out""}]}, ""incoming_bypass_edges"": [[""new_n15"", ""new_n20""], [""new_n18"", ""new_n19""], [""new_n24"", ""new_n29""], [""new_n27"", ""new_n28""]], ""missing_original_coi_nodes"": [], ""outgoing_bypass_edges"": []}",0,False,True,optimized_extended,False
True,0,formal_all,True,0,generated_mux_tree_8,,not_applicable,2,1,3,generated_mux_tree_8|mux_tree_upper_root|resyn2|formal_all|first_frontier|global_output_odc,blocked_by_missing_relevant_anchors,mux_tree_upper_root,True,global_output_odc,True,0,2,1,True,new_n19;new_n20;new_n21;new_n28;new_n29;new_n30;new_n31;new_n32;out,new_n19;new_n20;new_n21;new_n28;new_n29,0.29411764705882354,invalid_ebi_cut;incoming_bypass,,,20,4,"[[""new_n15"", ""new_n20""], [""new_n18"", ""new_n19""], [""new_n24"", ""new_n29""], [""new_n27"", ""new_n28""]]",ebi_mismatch;region_mismatch;bypass_edges,algorithmic_failure,resyn2,new_n30;new_n31;new_n32;out,False,True,False,0,[],0,0,0.000065,first_frontier,1,0,3,0,0,0,False,1,"{""cycle_conflicts"": [], ""derived_bi"": [""new_n15"", ""new_n18"", ""new_n24"", ""new_n27"", ""s0"", ""s1""], ""derived_bo"": [""out""], ""ebi_failures"": [], ""ebo_failures"": [], ""incoming_bypass_edges"": [[""new_n15"", ""new_n20""], [""new_n18"", ""new_n19""], [""new_n24"", ""new_n29""], [""new_n27"", ""new_n28""]], ""missing_original_coi_nodes"": [], ""outgoing_bypass_edges"": [], ""selected_ebi"": [""s0"", ""s1""], ""selected_ebo"": [""out""]}",0,False,True,optimized_extended,False
True,1,formal_all,True,0,generated_mux_tree_8,,not_applicable,13,1,14,generated_mux_tree_8|mux_tree_upper_root|resyn2|formal_all|cost_guided|global_output_odc,blocked_by_missing_relevant_anchors,mux_tree_upper_root,True,global_output_odc,True,0,2,1,True,new_n19;new_n20;new_n21;new_n28;new_n29;new_n30;new_n31;new_n32;out,new_n19;new_n20;new_n21;new_n28;new_n29,0.29411764705882354,invalid_ebi_cut;incoming_bypass,,,20,4,"[[""new_n15"", ""new_n20""], [""new_n18"", ""new_n19""], [""new_n24"", ""new_n29""], [""new_n27"", ""new_n28""]]",ebi_mismatch;region_mismatch;bypass_edges,algorithmic_failure,resyn2,new_n30;new_n31;new_n32;out,False,True,False,0,[],0,0,0.000202,cost_guided,1,0,3,0,0,0,False,1,"{""cycle_conflicts"": [], ""derived_bi"": [""new_n15"", ""new_n18"", ""new_n24"", ""new_n27"", ""s0"", ""s1""], ""derived_bo"": [""out""], ""ebi_candidates"": {""new_n21"": [{""direction"": ""fanin"", ""distance"": 2, ""node"": ""s1""}, {""direction"": ""fanin"", ""distance"": 3, ""node"": ""new_n16""}, {""direction"": ""fanin"", ""distance"": 3, ""node"": ""new_n17""}, {""direction"": ""fanin"", ""distance"": 3, ""node"": ""new_n13""}], ""new_n28"": [{""direction"": ""fanin"", ""distance"": 1, ""node"": ""s1""}, {""direction"": ""fanin"", ""distance"": 2, ""node"": ""new_n25""}, {""direction"": ""fanin"", ""distance"": 2, ""node"": ""new_n26""}, {""direction"": ""fanin"", ""distance"": 3, ""node"": ""d0""}], ""new_n29"": [{""direction"": ""fanin"", ""distance"": 1, ""node"": ""s1""}, {""direction"": ""fanin"", ""distance"": 2, ""node"": ""new_n22""}, {""direction"": ""fanin"", ""distance"": 2, ""node"": ""new_n23""}, {""direction"": ""fanin"", ""distance"": 3, ""node"": ""d2""}], ""s0"": [{""direction"": ""fanin"", ""distance"": 0, ""node"": ""s0""}]}, ""ebo_candidates"": {""out"": [{""direction"": ""fanout"", ""distance"": 0, ""node"": ""out""}]}, ""incoming_bypass_edges"": [[""new_n15"", ""new_n20""], [""new_n18"", ""new_n19""], [""new_n24"", ""new_n29""], [""new_n27"", ""new_n28""]], ""missing_original_coi_nodes"": [], ""outgoing_bypass_edges"": []}",0,False,True,optimized_extended,False
