cut_id,benchmark,source_artifact,cut_kind,expression,source_leaves,support,support_size,truth_table_hash,complement_truth_table_hash,canonical_truth_table_hash,polarity,npn_class,support_bound,replay_status,schema_version
a2956193c51f70a0,generated_adder_4,variants/generated_adder_4_original.blif,virtual_binary_cut,"and(a1,b0)","[""a1"", ""b0""]","[""a1"", ""b0""]",2,eef750342bce85dc,fe4f579e21299d31,94de9e90e231b35b,same,npn_94de9e90e231b35b,6,source_graph_or_pi_replayable,evidence_advancement_v1
0ca1e0e97befeae6,generated_adder_4,variants/generated_adder_4_original.blif,virtual_binary_cut,"or(a1,b0)","[""a1"", ""b0""]","[""a1"", ""b0""]",2,045c02dda9d6b343,68c7d2d8d81ddc6c,c580333a48d30dad,same,npn_94de9e90e231b35b,6,source_graph_or_pi_replayable,evidence_advancement_v1
ecc27e3d15acc9ec,generated_adder_4,variants/generated_adder_4_original.blif,virtual_binary_cut,"xor(a1,b0)","[""a1"", ""b0""]","[""a1"", ""b0""]",2,ef677300885ed666,ef6e1cf484beff0c,b5d1f15c17250b42,same,npn_b5d1f15c17250b42,6,source_graph_or_pi_replayable,evidence_advancement_v1
7bf66677163045a3,generated_adder_4,variants/generated_adder_4_original.blif,virtual_binary_cut,"and(a1,not(b0))","[""a1"", ""b0""]","[""a1"", ""b0""]",2,7750809efe29389d,a8735eec478048ac,90f21496b5c851e8,same,npn_94de9e90e231b35b,6,source_graph_or_pi_replayable,evidence_advancement_v1
b8fa0cd9cbff1c10,generated_adder_4,variants/generated_adder_4_original.blif,virtual_binary_cut,"or(a1,not(b0))","[""a1"", ""b0""]","[""a1"", ""b0""]",2,44fe53590b2cb858,2ce26d499b13f318,2c24932e8e4ebc2f,inverted,npn_94de9e90e231b35b,6,source_graph_or_pi_replayable,evidence_advancement_v1
ac177e1b6f1bb863,generated_adder_4,variants/generated_adder_4_original.blif,virtual_binary_cut,"and(a1,b1)","[""a1"", ""b1""]","[""a1"", ""b1""]",2,d86482ee75f22261,d7b5b3d828935e1c,94de9e90e231b35b,same,npn_94de9e90e231b35b,6,source_graph_or_pi_replayable,evidence_advancement_v1
e59f39c746ba78e3,generated_adder_4,variants/generated_adder_4_original.blif,virtual_binary_cut,"or(a1,b1)","[""a1"", ""b1""]","[""a1"", ""b1""]",2,b35a68c4f7f0f175,9ee505d35975173c,c580333a48d30dad,same,npn_94de9e90e231b35b,6,source_graph_or_pi_replayable,evidence_advancement_v1
0643f3d6b0d585ab,generated_adder_4,variants/generated_adder_4_original.blif,virtual_binary_cut,"xor(a1,b1)","[""a1"", ""b1""]","[""a1"", ""b1""]",2,68ab424f84d1f333,25384a241c02923b,b5d1f15c17250b42,same,npn_b5d1f15c17250b42,6,source_graph_or_pi_replayable,evidence_advancement_v1
802984204115575e,generated_adder_4,variants/generated_adder_4_original.blif,virtual_binary_cut,"and(a1,not(b1))","[""a1"", ""b1""]","[""a1"", ""b1""]",2,01098a718a749b45,076f92c1c9dd9e0c,90f21496b5c851e8,same,npn_94de9e90e231b35b,6,source_graph_or_pi_replayable,evidence_advancement_v1
785fd960aaf87aa9,generated_adder_4,variants/generated_adder_4_original.blif,virtual_binary_cut,"or(a1,not(b1))","[""a1"", ""b1""]","[""a1"", ""b1""]",2,717ce49baa8f7fb3,eedb30adfeeb396d,2c24932e8e4ebc2f,inverted,npn_94de9e90e231b35b,6,source_graph_or_pi_replayable,evidence_advancement_v1
9f362e2a9a1376e7,generated_adder_4,variants/generated_adder_4_original.blif,virtual_binary_cut,"and(a1,b2)","[""a1"", ""b2""]","[""a1"", ""b2""]",2,30ab340810b70d8e,3c4abfd0670e3cd9,94de9e90e231b35b,same,npn_94de9e90e231b35b,6,source_graph_or_pi_replayable,evidence_advancement_v1
9724fc01cf6c6e2a,generated_adder_4,variants/generated_adder_4_original.blif,virtual_binary_cut,"or(a1,b2)","[""a1"", ""b2""]","[""a1"", ""b2""]",2,2a12b68bd612ef43,cafbe241bc742cfb,c580333a48d30dad,same,npn_94de9e90e231b35b,6,source_graph_or_pi_replayable,evidence_advancement_v1
7be8badc5d47adf9,generated_adder_4,variants/generated_adder_4_original.blif,virtual_binary_cut,"xor(a1,b2)","[""a1"", ""b2""]","[""a1"", ""b2""]",2,d6eb42a953af1726,65ca8d06fa37ea3d,b5d1f15c17250b42,same,npn_b5d1f15c17250b42,6,source_graph_or_pi_replayable,evidence_advancement_v1
1accb8a77ddc5e1c,generated_adder_4,variants/generated_adder_4_original.blif,virtual_binary_cut,"and(a1,not(b2))","[""a1"", ""b2""]","[""a1"", ""b2""]",2,ff09d894301915ed,18a17e3c5b330b29,90f21496b5c851e8,same,npn_94de9e90e231b35b,6,source_graph_or_pi_replayable,evidence_advancement_v1
58406b9356ac0da2,generated_adder_4,variants/generated_adder_4_original.blif,virtual_binary_cut,"or(a1,not(b2))","[""a1"", ""b2""]","[""a1"", ""b2""]",2,e19984aaf2d4e2b1,335c19da0803d03f,2c24932e8e4ebc2f,inverted,npn_94de9e90e231b35b,6,source_graph_or_pi_replayable,evidence_advancement_v1
ae646dc5eb8877bc,generated_adder_4,variants/generated_adder_4_original.blif,virtual_binary_cut,"and(a1,b3)","[""a1"", ""b3""]","[""a1"", ""b3""]",2,805d9251141858dd,f49dc5c62733512e,94de9e90e231b35b,same,npn_94de9e90e231b35b,6,source_graph_or_pi_replayable,evidence_advancement_v1
2efcad80c0e5e14b,generated_adder_4,variants/generated_adder_4_original.blif,virtual_binary_cut,"or(a1,b3)","[""a1"", ""b3""]","[""a1"", ""b3""]",2,04e511cead215ef4,d5055912f2c9caff,c580333a48d30dad,same,npn_94de9e90e231b35b,6,source_graph_or_pi_replayable,evidence_advancement_v1
b128165eb03426d5,generated_adder_4,variants/generated_adder_4_original.blif,virtual_binary_cut,"xor(a1,b3)","[""a1"", ""b3""]","[""a1"", ""b3""]",2,75a7698c51f6c0c7,0ea04526e3ababdd,b5d1f15c17250b42,same,npn_b5d1f15c17250b42,6,source_graph_or_pi_replayable,evidence_advancement_v1
12c6a38a1393d5a8,generated_adder_4,variants/generated_adder_4_original.blif,virtual_binary_cut,"and(a1,not(b3))","[""a1"", ""b3""]","[""a1"", ""b3""]",2,a5007a17bbfc82b0,ea6d1e088c7873b6,90f21496b5c851e8,same,npn_94de9e90e231b35b,6,source_graph_or_pi_replayable,evidence_advancement_v1
4075bee893466cd8,generated_adder_4,variants/generated_adder_4_original.blif,virtual_binary_cut,"or(a1,not(b3))","[""a1"", ""b3""]","[""a1"", ""b3""]",2,65541b39d6e3e9e2,18862ca0244c7ee8,2c24932e8e4ebc2f,inverted,npn_94de9e90e231b35b,6,source_graph_or_pi_replayable,evidence_advancement_v1
aaf13e24832cef43,generated_adder_4,variants/generated_adder_4_original.blif,virtual_binary_cut,"and(a1,cin)","[""a1"", ""cin""]","[""a1"", ""cin""]",2,e4a10a184b6c79ae,4d941a520fb140a0,94de9e90e231b35b,same,npn_94de9e90e231b35b,6,source_graph_or_pi_replayable,evidence_advancement_v1
6a10b4977a4b9eee,generated_adder_4,variants/generated_adder_4_original.blif,virtual_binary_cut,"or(a1,cin)","[""a1"", ""cin""]","[""a1"", ""cin""]",2,f0f9aa724d6e5154,40f83daa10979f64,c580333a48d30dad,same,npn_94de9e90e231b35b,6,source_graph_or_pi_replayable,evidence_advancement_v1
1d99c770eadf45fa,generated_adder_4,variants/generated_adder_4_original.blif,virtual_binary_cut,"xor(a1,cin)","[""a1"", ""cin""]","[""a1"", ""cin""]",2,b87ec4dec2fb16df,ee3dc61cf18f7d37,b5d1f15c17250b42,same,npn_b5d1f15c17250b42,6,source_graph_or_pi_replayable,evidence_advancement_v1
219621b334951bc9,generated_adder_4,variants/generated_adder_4_original.blif,virtual_binary_cut,"and(a1,not(cin))","[""a1"", ""cin""]","[""a1"", ""cin""]",2,cdf09704c319b21c,bb659f8a605e487d,90f21496b5c851e8,same,npn_94de9e90e231b35b,6,source_graph_or_pi_replayable,evidence_advancement_v1
7f87b16a7f01c0df,generated_adder_4,variants/generated_adder_4_original.blif,virtual_binary_cut,"or(a1,not(cin))","[""a1"", ""cin""]","[""a1"", ""cin""]",2,d8168918ed35ca16,98ccb16d58c2865a,2c24932e8e4ebc2f,inverted,npn_94de9e90e231b35b,6,source_graph_or_pi_replayable,evidence_advancement_v1
b28c58392fc68c5b,generated_adder_4,variants/generated_adder_4_original.blif,virtual_binary_cut,"and(a1,new_n15)","[""a1"", ""new_n15""]","[""a0"", ""a1"", ""b0""]",3,e0589129066c00bc,1dc12681c51d1025,18025d3f5a1dde11,same,npn_24165068bb0dbfca,6,source_graph_or_pi_replayable,evidence_advancement_v1
425a0e1bb88b605a,generated_adder_4,variants/generated_adder_4_original.blif,virtual_binary_cut,"or(a1,new_n15)","[""a1"", ""new_n15""]","[""a0"", ""a1"", ""b0""]",3,996d9fba78f7e0c9,4b421134dec2e11c,44898ce7c9af7e76,same,npn_358a268fde92333a,6,source_graph_or_pi_replayable,evidence_advancement_v1
f3eb37fba7d387f6,generated_adder_4,variants/generated_adder_4_original.blif,virtual_binary_cut,"xor(a1,new_n15)","[""a1"", ""new_n15""]","[""a0"", ""a1"", ""b0""]",3,cfabc120b179a425,a3170f1d9c036f09,b17d45493ba3a535,same,npn_2e96a02abe3f2e05,6,source_graph_or_pi_replayable,evidence_advancement_v1
934e017eb0ca2e53,generated_adder_4,variants/generated_adder_4_original.blif,virtual_binary_cut,"and(a1,not(new_n15))","[""a1"", ""new_n15""]","[""a0"", ""a1"", ""b0""]",3,ca4d440c4b3fe418,624c4002b3bd08e4,69e480689c9b65d4,same,npn_358a268fde92333a,6,source_graph_or_pi_replayable,evidence_advancement_v1
83211ce29db12fdc,generated_adder_4,variants/generated_adder_4_original.blif,virtual_binary_cut,"or(a1,not(new_n15))","[""a1"", ""new_n15""]","[""a0"", ""a1"", ""b0""]",3,4a87ef979f4c9142,a0bd8622539c5595,0929086ae3553ffd,inverted,npn_24165068bb0dbfca,6,source_graph_or_pi_replayable,evidence_advancement_v1
324d387d011cacbc,generated_adder_4,variants/generated_adder_4_original.blif,virtual_binary_cut,"and(a1,new_n16)","[""a1"", ""new_n16""]","[""a0"", ""a1"", ""b0""]",3,4b814f1c267bb7f1,e88c7fa89392f095,9ebc1ab9a061b3d1,same,npn_24165068bb0dbfca,6,source_graph_or_pi_replayable,evidence_advancement_v1
628a91acf1032f54,generated_adder_4,variants/generated_adder_4_original.blif,virtual_binary_cut,"or(a1,new_n16)","[""a1"", ""new_n16""]","[""a0"", ""a1"", ""b0""]",3,94472ed0f4032173,094b96841d6cdb9d,1aebaf795db71de0,same,npn_358a268fde92333a,6,source_graph_or_pi_replayable,evidence_advancement_v1
3be3500bcbc8dcd9,generated_adder_4,variants/generated_adder_4_original.blif,virtual_binary_cut,"xor(a1,new_n16)","[""a1"", ""new_n16""]","[""a0"", ""a1"", ""b0""]",3,587dd195edbf608a,42060ca3872246ac,9ee371f053043597,same,npn_2e96a02abe3f2e05,6,source_graph_or_pi_replayable,evidence_advancement_v1
740479bbc7fa6b82,generated_adder_4,variants/generated_adder_4_original.blif,virtual_binary_cut,"and(a1,not(new_n16))","[""a1"", ""new_n16""]","[""a0"", ""a1"", ""b0""]",3,376570863997aef0,a523d81109a5d0b4,238d21d81a74d722,same,npn_358a268fde92333a,6,source_graph_or_pi_replayable,evidence_advancement_v1
aee543e07e04c34e,generated_adder_4,variants/generated_adder_4_original.blif,virtual_binary_cut,"or(a1,not(new_n16))","[""a1"", ""new_n16""]","[""a0"", ""a1"", ""b0""]",3,04f1ebc4c3b9b6dd,40dc5c39b7cb5845,7b4604b3e7ef53d3,inverted,npn_24165068bb0dbfca,6,source_graph_or_pi_replayable,evidence_advancement_v1
bd0fa435e35898e3,generated_adder_4,variants/generated_adder_4_original.blif,virtual_binary_cut,"and(a1,new_n17)","[""a1"", ""new_n17""]","[""a0"", ""a1"", ""b0""]",3,61114d9a220725bd,53fcd11ef66baaed,f349b8103440f38f,same,npn_c367d71c2eac76ee,6,source_graph_or_pi_replayable,evidence_advancement_v1
7aa23dc5fc2a3a91,generated_adder_4,variants/generated_adder_4_original.blif,virtual_binary_cut,"or(a1,new_n17)","[""a1"", ""new_n17""]","[""a0"", ""a1"", ""b0""]",3,b93cb587245db976,0bfc56468aa9102d,13b2d0b1cc3afd67,inverted,npn_c367d71c2eac76ee,6,source_graph_or_pi_replayable,evidence_advancement_v1
0f8f69b3b6fe23ab,generated_adder_4,variants/generated_adder_4_original.blif,virtual_binary_cut,"xor(a1,new_n17)","[""a1"", ""new_n17""]","[""a0"", ""a1"", ""b0""]",3,b62389394d6b5bcf,67723891964533ce,c2a6fb6a86cca609,inverted,npn_c2a6fb6a86cca609,6,source_graph_or_pi_replayable,evidence_advancement_v1
4f5fdcddd74486f8,generated_adder_4,variants/generated_adder_4_original.blif,virtual_binary_cut,"and(a1,not(new_n17))","[""a1"", ""new_n17""]","[""a0"", ""a1"", ""b0""]",3,b45fcd34e5210c13,73367c4d63945795,e502e9191e6ed303,same,npn_c367d71c2eac76ee,6,source_graph_or_pi_replayable,evidence_advancement_v1
1f296d84fca1f08c,generated_adder_4,variants/generated_adder_4_original.blif,virtual_binary_cut,"or(a1,not(new_n17))","[""a1"", ""new_n17""]","[""a0"", ""a1"", ""b0""]",3,fe55397a4ab214d2,7f56053b52d23edc,786379bfa9523fe4,same,npn_c367d71c2eac76ee,6,source_graph_or_pi_replayable,evidence_advancement_v1
1699582488c32dfd,generated_adder_4,variants/generated_adder_4_original.blif,virtual_binary_cut,"and(a1,new_n18)","[""a1"", ""new_n18""]","[""a0"", ""a1"", ""b0"", ""cin""]",4,9f912d30e186cc08,7827543ddfbed2a6,ae66fde2c66f2c8e,same,npn_f28639e5128f038a,6,source_graph_or_pi_replayable,evidence_advancement_v1
f3b6e60a7c72d9f7,generated_adder_4,variants/generated_adder_4_original.blif,virtual_binary_cut,"or(a1,new_n18)","[""a1"", ""new_n18""]","[""a0"", ""a1"", ""b0"", ""cin""]",4,afe613f902bf7d2d,0c74b63455f728bd,10589b5c1ca7840e,same,npn_7aebf1980f98e9c1,6,source_graph_or_pi_replayable,evidence_advancement_v1
4d192bf4e849df6a,generated_adder_4,variants/generated_adder_4_original.blif,virtual_binary_cut,"xor(a1,new_n18)","[""a1"", ""new_n18""]","[""a0"", ""a1"", ""b0"", ""cin""]",4,78f9c3d51f86f8f1,2db67c761675a6dc,70aea9fdf1fb55e2,same,npn_4a8b709ee8d01ac1,6,source_graph_or_pi_replayable,evidence_advancement_v1
a534b99f03a9fd12,generated_adder_4,variants/generated_adder_4_original.blif,virtual_binary_cut,"and(a1,not(new_n18))","[""a1"", ""new_n18""]","[""a0"", ""a1"", ""b0"", ""cin""]",4,a60ffb1cc86d322e,d09efb62b82475e1,6ea9c49408f79d32,same,npn_7aebf1980f98e9c1,6,source_graph_or_pi_replayable,evidence_advancement_v1
33c618ed07550bb5,generated_adder_4,variants/generated_adder_4_original.blif,virtual_binary_cut,"or(a1,not(new_n18))","[""a1"", ""new_n18""]","[""a0"", ""a1"", ""b0"", ""cin""]",4,9daf3ada27c39831,cd683689a7fd6e0a,9804703b0b98e9a4,inverted,npn_f28639e5128f038a,6,source_graph_or_pi_replayable,evidence_advancement_v1
acab0d244cadbdf0,generated_adder_4,variants/generated_adder_4_original.blif,virtual_binary_cut,"and(a1,new_n19)","[""a1"", ""new_n19""]","[""a0"", ""a1"", ""b0"", ""cin""]",4,ce6ce14cc17b847b,8c80a0222a8c68b6,2f3471faaae838d3,same,npn_f28639e5128f038a,6,source_graph_or_pi_replayable,evidence_advancement_v1
976822b59510f17d,generated_adder_4,variants/generated_adder_4_original.blif,virtual_binary_cut,"or(a1,new_n19)","[""a1"", ""new_n19""]","[""a0"", ""a1"", ""b0"", ""cin""]",4,3e70f76bc67e4fdc,cfa99771da1da834,d22eb1e5de0b3b16,same,npn_7aebf1980f98e9c1,6,source_graph_or_pi_replayable,evidence_advancement_v1
2cd56aa21f0f476b,generated_adder_4,variants/generated_adder_4_original.blif,virtual_binary_cut,"xor(a1,new_n19)","[""a1"", ""new_n19""]","[""a0"", ""a1"", ""b0"", ""cin""]",4,c7f3d635cd85865d,d7bcb1044f16024c,75cb73ccecb0db04,same,npn_4a8b709ee8d01ac1,6,source_graph_or_pi_replayable,evidence_advancement_v1
6e04dfee8c7c85a5,generated_adder_4,variants/generated_adder_4_original.blif,virtual_binary_cut,"and(a1,not(new_n19))","[""a1"", ""new_n19""]","[""a0"", ""a1"", ""b0"", ""cin""]",4,60a55ac9dcb7b564,779179b74551d466,76f4ab107c54375c,same,npn_7aebf1980f98e9c1,6,source_graph_or_pi_replayable,evidence_advancement_v1
3856889dde69cfa6,generated_adder_4,variants/generated_adder_4_original.blif,virtual_binary_cut,"or(a1,not(new_n19))","[""a1"", ""new_n19""]","[""a0"", ""a1"", ""b0"", ""cin""]",4,8434bcaba6d86366,3aa546e535050d17,10692068f3e43701,inverted,npn_f28639e5128f038a,6,source_graph_or_pi_replayable,evidence_advancement_v1
b0306b908f57b89d,generated_adder_4,variants/generated_adder_4_original.blif,virtual_binary_cut,"and(a1,sum0)","[""a1"", ""sum0""]","[""a0"", ""a1"", ""b0"", ""cin""]",4,d358bd63340e3846,c9425251cea3452f,66df15ee777b3293,same,npn_be72056a09c48c08,6,source_graph_or_pi_replayable,evidence_advancement_v1
1d557f2cd0790276,generated_adder_4,variants/generated_adder_4_original.blif,virtual_binary_cut,"or(a1,sum0)","[""a1"", ""sum0""]","[""a0"", ""a1"", ""b0"", ""cin""]",4,e6682da090669d58,4b8cec8521f5830e,40044ec469d86d05,same,npn_be72056a09c48c08,6,source_graph_or_pi_replayable,evidence_advancement_v1
bd3e883e732b5317,generated_adder_4,variants/generated_adder_4_original.blif,virtual_binary_cut,"xor(a1,sum0)","[""a1"", ""sum0""]","[""a0"", ""a1"", ""b0"", ""cin""]",4,f518f6b9e8d8ab11,7f798caea2d0a6af,026e83be1f6311ea,same,npn_026e83be1f6311ea,6,source_graph_or_pi_replayable,evidence_advancement_v1
d2d809295cbda992,generated_adder_4,variants/generated_adder_4_original.blif,virtual_binary_cut,"and(a1,not(sum0))","[""a1"", ""sum0""]","[""a0"", ""a1"", ""b0"", ""cin""]",4,c4e7f39bdb9a862f,7fc7ddbb2026fe49,387f2a0198a7d0d9,same,npn_be72056a09c48c08,6,source_graph_or_pi_replayable,evidence_advancement_v1
8d2828ff67195e82,generated_adder_4,variants/generated_adder_4_original.blif,virtual_binary_cut,"or(a1,not(sum0))","[""a1"", ""sum0""]","[""a0"", ""a1"", ""b0"", ""cin""]",4,e0bcfed8ab1b8e8a,72fc6b4e1fbd1344,0b5c8f7f8ad72475,inverted,npn_be72056a09c48c08,6,source_graph_or_pi_replayable,evidence_advancement_v1
1a6b50548e096e7b,generated_adder_4,variants/generated_adder_4_original.blif,virtual_binary_cut,"or(a1,new_n21)","[""a1"", ""new_n21""]","[""a1"", ""b1""]",2,995a550b79ac88fc,fe2890cae7d32999,f14e1817ec32b1b5,same,npn_6471b342ae3c3106,6,source_graph_or_pi_replayable,evidence_advancement_v1
02cf43e49676e94c,generated_adder_4,variants/generated_adder_4_original.blif,virtual_binary_cut,"or(a1,not(new_n21))","[""a1"", ""new_n21""]","[""a1"", ""b1""]",2,1913ee0cd120e492,3a27bb7a4a45f536,a90d007c2fc57df6,inverted,npn_a90d007c2fc57df6,6,source_graph_or_pi_replayable,evidence_advancement_v1
7fce2504358dfdd9,generated_adder_4,variants/generated_adder_4_original.blif,virtual_binary_cut,"xor(a1,new_n23)","[""a1"", ""new_n23""]","[""a1"", ""b1""]",2,d9abd5248af43296,bff1eac7f0c11aeb,6471b342ae3c3106,inverted,npn_6471b342ae3c3106,6,source_graph_or_pi_replayable,evidence_advancement_v1
d3df9b92a3bf87a9,generated_adder_4,variants/generated_adder_4_original.blif,virtual_binary_cut,"and(a1,new_n24)","[""a1"", ""new_n24""]","[""a0"", ""a1"", ""b0""]",3,27891a5ea763e857,f56d73a1d3d63a16,24165068bb0dbfca,same,npn_24165068bb0dbfca,6,source_graph_or_pi_replayable,evidence_advancement_v1
16b496a4172ca144,generated_adder_4,variants/generated_adder_4_original.blif,virtual_binary_cut,"or(a1,new_n24)","[""a1"", ""new_n24""]","[""a0"", ""a1"", ""b0""]",3,77d08b6556813769,f03b9f57d34d4b34,3b07b0bc23372d78,same,npn_358a268fde92333a,6,source_graph_or_pi_replayable,evidence_advancement_v1
0c6bae64ddb4c0eb,generated_adder_4,variants/generated_adder_4_original.blif,virtual_binary_cut,"xor(a1,new_n24)","[""a1"", ""new_n24""]","[""a0"", ""a1"", ""b0""]",3,88a76154f81bcc85,41c1e8f6e16ec862,b557e1bc282e341d,same,npn_2e96a02abe3f2e05,6,source_graph_or_pi_replayable,evidence_advancement_v1
156c7c0aab7a5f00,generated_adder_4,variants/generated_adder_4_original.blif,virtual_binary_cut,"and(a1,not(new_n24))","[""a1"", ""new_n24""]","[""a0"", ""a1"", ""b0""]",3,a52591bb1a143074,c016bfc4ea5a5ee8,4f60c46211bb6d37,same,npn_358a268fde92333a,6,source_graph_or_pi_replayable,evidence_advancement_v1
bfb22537348c4a51,generated_mux_tree_4,variants/generated_mux_tree_4_original.blif,pi_literal,d0,"[""d0""]","[""d0""]",1,726dd8f98b12efae,6524103438b4d8b7,923682bea6d517dc,same,npn_923682bea6d517dc,6,source_graph_or_pi_replayable,evidence_advancement_v1
d905e15bf97c60f4,generated_mux_tree_4,variants/generated_mux_tree_4_original.blif,pi_literal,d1,"[""d1""]","[""d1""]",1,8398858759fc9df2,48cdf83a2246e0fe,923682bea6d517dc,same,npn_923682bea6d517dc,6,source_graph_or_pi_replayable,evidence_advancement_v1
4eeba7f32ef0bac4,generated_mux_tree_4,variants/generated_mux_tree_4_original.blif,pi_literal,d2,"[""d2""]","[""d2""]",1,85c3187275602ffa,8c9b68c60d592e0b,923682bea6d517dc,same,npn_923682bea6d517dc,6,source_graph_or_pi_replayable,evidence_advancement_v1
b5b2af980c5a1cc5,generated_mux_tree_4,variants/generated_mux_tree_4_original.blif,pi_literal,d3,"[""d3""]","[""d3""]",1,4d53c73538284ff8,2d3d3636f414ad92,923682bea6d517dc,same,npn_923682bea6d517dc,6,source_graph_or_pi_replayable,evidence_advancement_v1
6e5b7e5de375bfe1,generated_mux_tree_4,variants/generated_mux_tree_4_original.blif,pi_literal,s0,"[""s0""]","[""s0""]",1,e8a68159f1fd8f98,04d5148edf57741e,923682bea6d517dc,same,npn_923682bea6d517dc,6,source_graph_or_pi_replayable,evidence_advancement_v1
9644b0fee3db1a77,generated_mux_tree_4,variants/generated_mux_tree_4_original.blif,pi_literal,s1,"[""s1""]","[""s1""]",1,4f096064c01a0302,a0bcfa1365d3ab07,923682bea6d517dc,same,npn_923682bea6d517dc,6,source_graph_or_pi_replayable,evidence_advancement_v1
f6dc0fcf7b18f244,generated_mux_tree_4,variants/generated_mux_tree_4_original.blif,source_node,new_n8,"[""new_n8""]","[""d2"", ""s1""]",2,d3996bfc63f41ed9,92a32f81fda7c6df,90f21496b5c851e8,same,npn_94de9e90e231b35b,6,source_graph_or_pi_replayable,evidence_advancement_v1
fff39dc0d2d81958,generated_mux_tree_4,variants/generated_mux_tree_4_original.blif,source_node,new_n9,"[""new_n9""]","[""d3"", ""s1""]",2,2a476990e493332a,dea0530aece31472,94de9e90e231b35b,same,npn_94de9e90e231b35b,6,source_graph_or_pi_replayable,evidence_advancement_v1
b1e72d11c90d81fd,generated_mux_tree_4,variants/generated_mux_tree_4_original.blif,source_node,new_n10,"[""new_n10""]","[""d2"", ""d3"", ""s1""]",3,1d0bf15a26fcad82,3834e74c50b20f9b,a741fe7677f235fb,inverted,npn_afbbb57e79223729,6,source_graph_or_pi_replayable,evidence_advancement_v1
23b54844fc32967d,generated_mux_tree_4,variants/generated_mux_tree_4_original.blif,source_node,new_n11,"[""new_n11""]","[""d0"", ""s1""]",2,fe971a02665cd405,73c6e05fd413ebb5,90f21496b5c851e8,same,npn_94de9e90e231b35b,6,source_graph_or_pi_replayable,evidence_advancement_v1
5073ec31d081c199,generated_mux_tree_4,variants/generated_mux_tree_4_original.blif,source_node,new_n12,"[""new_n12""]","[""d1"", ""s1""]",2,0a9ea4a42e340006,b1925e2c99d60556,94de9e90e231b35b,same,npn_94de9e90e231b35b,6,source_graph_or_pi_replayable,evidence_advancement_v1
2c199b192f8ff93d,generated_mux_tree_4,variants/generated_mux_tree_4_original.blif,source_node,new_n13,"[""new_n13""]","[""d0"", ""d1"", ""s1""]",3,9781b7772a6852aa,b03ae3ac330f2f19,a741fe7677f235fb,inverted,npn_afbbb57e79223729,6,source_graph_or_pi_replayable,evidence_advancement_v1
b417203f8a9813ec,generated_mux_tree_4,variants/generated_mux_tree_4_original.blif,source_node,new_n14,"[""new_n14""]","[""d0"", ""d1"", ""s0"", ""s1""]",4,3ddfe1b0d95b43cb,7b9fdfa8d688b4de,257b197960fb8ac1,same,npn_30bd548f77574dc9,6,source_graph_or_pi_replayable,evidence_advancement_v1
3552102d98aaaffe,generated_mux_tree_4,variants/generated_mux_tree_4_original.blif,source_node,new_n15,"[""new_n15""]","[""d2"", ""d3"", ""s0"", ""s1""]",4,72ad68e7cba684fa,44ae1914c6e713c3,3cfacb8c0da7a568,same,npn_30bd548f77574dc9,6,source_graph_or_pi_replayable,evidence_advancement_v1
2a0a4c5b6bdabf6f,generated_mux_tree_4,variants/generated_mux_tree_4_original.blif,source_node,out,"[""out""]","[""d0"", ""d1"", ""d2"", ""d3"", ""s0"", ""s1""]",6,a468c3cbaa891ad8,819a84e6a22e4bd4,a468c3cbaa891ad8,same,support_gt4,6,source_graph_or_pi_replayable,evidence_advancement_v1
512f24a14be08ec6,generated_mux_tree_4,variants/generated_mux_tree_4_original.blif,virtual_binary_cut,"and(d0,d1)","[""d0"", ""d1""]","[""d0"", ""d1""]",2,6fc803560280d695,8b8f5ba3b16bd2aa,94de9e90e231b35b,same,npn_94de9e90e231b35b,6,source_graph_or_pi_replayable,evidence_advancement_v1
f076a4544efeb880,generated_mux_tree_4,variants/generated_mux_tree_4_original.blif,virtual_binary_cut,"or(d0,d1)","[""d0"", ""d1""]","[""d0"", ""d1""]",2,7f2a224b86c3d0a3,af904b85987f33ca,c580333a48d30dad,same,npn_94de9e90e231b35b,6,source_graph_or_pi_replayable,evidence_advancement_v1
61ade718b0edbf0a,generated_mux_tree_4,variants/generated_mux_tree_4_original.blif,virtual_binary_cut,"xor(d0,d1)","[""d0"", ""d1""]","[""d0"", ""d1""]",2,085aa356f74f92e3,be96c603b2edadc3,b5d1f15c17250b42,same,npn_b5d1f15c17250b42,6,source_graph_or_pi_replayable,evidence_advancement_v1
508f383de5dd736d,generated_mux_tree_4,variants/generated_mux_tree_4_original.blif,virtual_binary_cut,"and(d0,not(d1))","[""d0"", ""d1""]","[""d0"", ""d1""]",2,c4d900b3a09392c2,b5dd918b55598c3c,90f21496b5c851e8,same,npn_94de9e90e231b35b,6,source_graph_or_pi_replayable,evidence_advancement_v1
c5eb1b5b3e0ae630,generated_mux_tree_4,variants/generated_mux_tree_4_original.blif,virtual_binary_cut,"or(d0,not(d1))","[""d0"", ""d1""]","[""d0"", ""d1""]",2,799cc6706f4df67a,8714e8cd3e4901ad,2c24932e8e4ebc2f,inverted,npn_94de9e90e231b35b,6,source_graph_or_pi_replayable,evidence_advancement_v1
92dd8e734da4df9d,generated_mux_tree_4,variants/generated_mux_tree_4_original.blif,virtual_binary_cut,"and(d0,d2)","[""d0"", ""d2""]","[""d0"", ""d2""]",2,6ee27ceb2b01f707,1580979cfc9a0449,94de9e90e231b35b,same,npn_94de9e90e231b35b,6,source_graph_or_pi_replayable,evidence_advancement_v1
