result_id,benchmark,design_family,split,boundary_id,trajectory_id,checkpoint_id,checkpoint_index,pass_name,method,oracle_mode,recovery_level,recovered,semantic_proof_status,decomposition_status,solver_result,counterexample_available,counterexample_reproduced,runtime_s,timeout,failure_reason,deterministic_seed,schema_version
controlled_xor_factor__b0__controlled__controlled_xor_factor__refactor_dc2__cp003_dc2_1__blind_functional_refactoring__blind,controlled_xor_factor,controlled_boolean,controlled,controlled_xor_factor__b0,controlled__controlled_xor_factor__refactor_dc2,controlled__controlled_xor_factor__refactor_dc2__cp003_dc2_1,3,dc2,blind_functional_refactoring,blind,R9_unresolved,false,not_run,not_run,not_run,false,true,0.000019,false,blind_divisor_not_discovered,0,semantic_recoverability_frontier_v1
controlled_and_factor__b0__controlled__controlled_and_factor__mild_balance_rewrite__cp000_source__structural__blind,controlled_and_factor,controlled_boolean,controlled,controlled_and_factor__b0,controlled__controlled_and_factor__mild_balance_rewrite,controlled__controlled_and_factor__mild_balance_rewrite__cp000_source,0,source,structural,blind,R0_structural_survival,true,not_run,not_run,not_run,false,true,0.000035,false,,0,semantic_recoverability_frontier_v1
controlled_and_factor__b0__controlled__controlled_and_factor__mild_balance_rewrite__cp000_source__functional_survival__blind,controlled_and_factor,controlled_boolean,controlled,controlled_and_factor__b0,controlled__controlled_and_factor__mild_balance_rewrite,controlled__controlled_and_factor__mild_balance_rewrite__cp000_source,0,source,functional_survival,blind,R1_functional_internal_survival,true,not_run,not_run,not_run,false,true,0.000099,false,,0,semantic_recoverability_frontier_v1
controlled_and_factor__b0__controlled__controlled_and_factor__mild_balance_rewrite__cp000_source__blind_semantic_cegis__blind,controlled_and_factor,controlled_boolean,controlled,controlled_and_factor__b0,controlled__controlled_and_factor__mild_balance_rewrite,controlled__controlled_and_factor__mild_balance_rewrite__cp000_source,0,source,blind_semantic_cegis,blind,R9_unresolved,false,not_run,not_run,not_run,false,true,0.000020,false,blind_divisor_not_discovered,0,semantic_recoverability_frontier_v1
controlled_and_factor__b0__controlled__controlled_and_factor__mild_balance_rewrite__cp000_source__blind_region_replacement__blind,controlled_and_factor,controlled_boolean,controlled,controlled_and_factor__b0,controlled__controlled_and_factor__mild_balance_rewrite,controlled__controlled_and_factor__mild_balance_rewrite__cp000_source,0,source,blind_region_replacement,blind,R9_unresolved,false,not_run,not_run,not_run,false,true,0.000024,false,blind_divisor_not_discovered,0,semantic_recoverability_frontier_v1
controlled_and_factor__b0__controlled__controlled_and_factor__mild_balance_rewrite__cp000_source__blind_functional_refactoring__blind,controlled_and_factor,controlled_boolean,controlled,controlled_and_factor__b0,controlled__controlled_and_factor__mild_balance_rewrite,controlled__controlled_and_factor__mild_balance_rewrite__cp000_source,0,source,blind_functional_refactoring,blind,R9_unresolved,false,not_run,not_run,not_run,false,true,0.000017,false,blind_divisor_not_discovered,0,semantic_recoverability_frontier_v1
controlled_and_factor__b0__controlled__controlled_and_factor__mild_balance_rewrite__cp001_strash_1__structural__blind,controlled_and_factor,controlled_boolean,controlled,controlled_and_factor__b0,controlled__controlled_and_factor__mild_balance_rewrite,controlled__controlled_and_factor__mild_balance_rewrite__cp001_strash_1,1,strash,structural,blind,R9_unresolved,false,not_run,not_run,not_run,false,true,0.000041,false,no_exact_or_complemented_internal_survivor,0,semantic_recoverability_frontier_v1
controlled_and_factor__b0__controlled__controlled_and_factor__mild_balance_rewrite__cp001_strash_1__functional_survival__blind,controlled_and_factor,controlled_boolean,controlled,controlled_and_factor__b0,controlled__controlled_and_factor__mild_balance_rewrite,controlled__controlled_and_factor__mild_balance_rewrite__cp001_strash_1,1,strash,functional_survival,blind,R1_functional_internal_survival,true,not_run,not_run,not_run,false,true,0.000144,false,,0,semantic_recoverability_frontier_v1
controlled_and_factor__b0__controlled__controlled_and_factor__mild_balance_rewrite__cp001_strash_1__blind_semantic_cegis__blind,controlled_and_factor,controlled_boolean,controlled,controlled_and_factor__b0,controlled__controlled_and_factor__mild_balance_rewrite,controlled__controlled_and_factor__mild_balance_rewrite__cp001_strash_1,1,strash,blind_semantic_cegis,blind,R9_unresolved,false,not_run,not_run,not_run,false,true,0.000028,false,blind_divisor_not_discovered,0,semantic_recoverability_frontier_v1
controlled_and_factor__b0__controlled__controlled_and_factor__mild_balance_rewrite__cp001_strash_1__blind_region_replacement__blind,controlled_and_factor,controlled_boolean,controlled,controlled_and_factor__b0,controlled__controlled_and_factor__mild_balance_rewrite,controlled__controlled_and_factor__mild_balance_rewrite__cp001_strash_1,1,strash,blind_region_replacement,blind,R9_unresolved,false,not_run,not_run,not_run,false,true,0.000031,false,blind_divisor_not_discovered,0,semantic_recoverability_frontier_v1
controlled_and_factor__b0__controlled__controlled_and_factor__mild_balance_rewrite__cp001_strash_1__blind_functional_refactoring__blind,controlled_and_factor,controlled_boolean,controlled,controlled_and_factor__b0,controlled__controlled_and_factor__mild_balance_rewrite,controlled__controlled_and_factor__mild_balance_rewrite__cp001_strash_1,1,strash,blind_functional_refactoring,blind,R9_unresolved,false,not_run,not_run,not_run,false,true,0.000026,false,blind_divisor_not_discovered,0,semantic_recoverability_frontier_v1
controlled_and_factor__b0__controlled__controlled_and_factor__mild_balance_rewrite__cp002_balance_1__structural__blind,controlled_and_factor,controlled_boolean,controlled,controlled_and_factor__b0,controlled__controlled_and_factor__mild_balance_rewrite,controlled__controlled_and_factor__mild_balance_rewrite__cp002_balance_1,2,balance,structural,blind,R9_unresolved,false,not_run,not_run,not_run,false,true,0.000038,false,no_exact_or_complemented_internal_survivor,0,semantic_recoverability_frontier_v1
controlled_and_factor__b0__controlled__controlled_and_factor__mild_balance_rewrite__cp002_balance_1__functional_survival__blind,controlled_and_factor,controlled_boolean,controlled,controlled_and_factor__b0,controlled__controlled_and_factor__mild_balance_rewrite,controlled__controlled_and_factor__mild_balance_rewrite__cp002_balance_1,2,balance,functional_survival,blind,R1_functional_internal_survival,true,not_run,not_run,not_run,false,true,0.000147,false,,0,semantic_recoverability_frontier_v1
controlled_and_factor__b0__controlled__controlled_and_factor__mild_balance_rewrite__cp002_balance_1__blind_semantic_cegis__blind,controlled_and_factor,controlled_boolean,controlled,controlled_and_factor__b0,controlled__controlled_and_factor__mild_balance_rewrite,controlled__controlled_and_factor__mild_balance_rewrite__cp002_balance_1,2,balance,blind_semantic_cegis,blind,R9_unresolved,false,not_run,not_run,not_run,false,true,0.000034,false,blind_divisor_not_discovered,0,semantic_recoverability_frontier_v1
controlled_and_factor__b0__controlled__controlled_and_factor__mild_balance_rewrite__cp002_balance_1__blind_region_replacement__blind,controlled_and_factor,controlled_boolean,controlled,controlled_and_factor__b0,controlled__controlled_and_factor__mild_balance_rewrite,controlled__controlled_and_factor__mild_balance_rewrite__cp002_balance_1,2,balance,blind_region_replacement,blind,R9_unresolved,false,not_run,not_run,not_run,false,true,0.000032,false,blind_divisor_not_discovered,0,semantic_recoverability_frontier_v1
controlled_and_factor__b0__controlled__controlled_and_factor__mild_balance_rewrite__cp002_balance_1__blind_functional_refactoring__blind,controlled_and_factor,controlled_boolean,controlled,controlled_and_factor__b0,controlled__controlled_and_factor__mild_balance_rewrite,controlled__controlled_and_factor__mild_balance_rewrite__cp002_balance_1,2,balance,blind_functional_refactoring,blind,R9_unresolved,false,not_run,not_run,not_run,false,true,0.000024,false,blind_divisor_not_discovered,0,semantic_recoverability_frontier_v1
controlled_and_factor__b0__controlled__controlled_and_factor__mild_balance_rewrite__cp003_rewrite_1__structural__blind,controlled_and_factor,controlled_boolean,controlled,controlled_and_factor__b0,controlled__controlled_and_factor__mild_balance_rewrite,controlled__controlled_and_factor__mild_balance_rewrite__cp003_rewrite_1,3,rewrite,structural,blind,R9_unresolved,false,not_run,not_run,not_run,false,true,0.000033,false,no_exact_or_complemented_internal_survivor,0,semantic_recoverability_frontier_v1
controlled_and_factor__b0__controlled__controlled_and_factor__mild_balance_rewrite__cp003_rewrite_1__functional_survival__blind,controlled_and_factor,controlled_boolean,controlled,controlled_and_factor__b0,controlled__controlled_and_factor__mild_balance_rewrite,controlled__controlled_and_factor__mild_balance_rewrite__cp003_rewrite_1,3,rewrite,functional_survival,blind,R1_functional_internal_survival,true,not_run,not_run,not_run,false,true,0.000113,false,,0,semantic_recoverability_frontier_v1
controlled_and_factor__b0__controlled__controlled_and_factor__mild_balance_rewrite__cp003_rewrite_1__blind_semantic_cegis__blind,controlled_and_factor,controlled_boolean,controlled,controlled_and_factor__b0,controlled__controlled_and_factor__mild_balance_rewrite,controlled__controlled_and_factor__mild_balance_rewrite__cp003_rewrite_1,3,rewrite,blind_semantic_cegis,blind,R9_unresolved,false,not_run,not_run,not_run,false,true,0.000024,false,blind_divisor_not_discovered,0,semantic_recoverability_frontier_v1
controlled_and_factor__b0__controlled__controlled_and_factor__mild_balance_rewrite__cp003_rewrite_1__blind_region_replacement__blind,controlled_and_factor,controlled_boolean,controlled,controlled_and_factor__b0,controlled__controlled_and_factor__mild_balance_rewrite,controlled__controlled_and_factor__mild_balance_rewrite__cp003_rewrite_1,3,rewrite,blind_region_replacement,blind,R9_unresolved,false,not_run,not_run,not_run,false,true,0.000022,false,blind_divisor_not_discovered,0,semantic_recoverability_frontier_v1
controlled_and_factor__b0__controlled__controlled_and_factor__mild_balance_rewrite__cp003_rewrite_1__blind_functional_refactoring__blind,controlled_and_factor,controlled_boolean,controlled,controlled_and_factor__b0,controlled__controlled_and_factor__mild_balance_rewrite,controlled__controlled_and_factor__mild_balance_rewrite__cp003_rewrite_1,3,rewrite,blind_functional_refactoring,blind,R9_unresolved,false,not_run,not_run,not_run,false,true,0.000024,false,blind_divisor_not_discovered,0,semantic_recoverability_frontier_v1
controlled_and_factor__b0__controlled__controlled_and_factor__rewrite_then_balance__cp000_source__structural__blind,controlled_and_factor,controlled_boolean,controlled,controlled_and_factor__b0,controlled__controlled_and_factor__rewrite_then_balance,controlled__controlled_and_factor__rewrite_then_balance__cp000_source,0,source,structural,blind,R0_structural_survival,true,not_run,not_run,not_run,false,true,0.000028,false,,0,semantic_recoverability_frontier_v1
controlled_and_factor__b0__controlled__controlled_and_factor__rewrite_then_balance__cp000_source__functional_survival__blind,controlled_and_factor,controlled_boolean,controlled,controlled_and_factor__b0,controlled__controlled_and_factor__rewrite_then_balance,controlled__controlled_and_factor__rewrite_then_balance__cp000_source,0,source,functional_survival,blind,R1_functional_internal_survival,true,not_run,not_run,not_run,false,true,0.000091,false,,0,semantic_recoverability_frontier_v1
controlled_and_factor__b0__controlled__controlled_and_factor__rewrite_then_balance__cp000_source__blind_semantic_cegis__blind,controlled_and_factor,controlled_boolean,controlled,controlled_and_factor__b0,controlled__controlled_and_factor__rewrite_then_balance,controlled__controlled_and_factor__rewrite_then_balance__cp000_source,0,source,blind_semantic_cegis,blind,R9_unresolved,false,not_run,not_run,not_run,false,true,0.000017,false,blind_divisor_not_discovered,0,semantic_recoverability_frontier_v1
controlled_and_factor__b0__controlled__controlled_and_factor__rewrite_then_balance__cp000_source__blind_region_replacement__blind,controlled_and_factor,controlled_boolean,controlled,controlled_and_factor__b0,controlled__controlled_and_factor__rewrite_then_balance,controlled__controlled_and_factor__rewrite_then_balance__cp000_source,0,source,blind_region_replacement,blind,R9_unresolved,false,not_run,not_run,not_run,false,true,0.000017,false,blind_divisor_not_discovered,0,semantic_recoverability_frontier_v1
controlled_and_factor__b0__controlled__controlled_and_factor__rewrite_then_balance__cp000_source__blind_functional_refactoring__blind,controlled_and_factor,controlled_boolean,controlled,controlled_and_factor__b0,controlled__controlled_and_factor__rewrite_then_balance,controlled__controlled_and_factor__rewrite_then_balance__cp000_source,0,source,blind_functional_refactoring,blind,R9_unresolved,false,not_run,not_run,not_run,false,true,0.000018,false,blind_divisor_not_discovered,0,semantic_recoverability_frontier_v1
controlled_and_factor__b0__controlled__controlled_and_factor__rewrite_then_balance__cp001_strash_1__structural__blind,controlled_and_factor,controlled_boolean,controlled,controlled_and_factor__b0,controlled__controlled_and_factor__rewrite_then_balance,controlled__controlled_and_factor__rewrite_then_balance__cp001_strash_1,1,strash,structural,blind,R9_unresolved,false,not_run,not_run,not_run,false,true,0.000034,false,no_exact_or_complemented_internal_survivor,0,semantic_recoverability_frontier_v1
controlled_and_factor__b0__controlled__controlled_and_factor__rewrite_then_balance__cp001_strash_1__functional_survival__blind,controlled_and_factor,controlled_boolean,controlled,controlled_and_factor__b0,controlled__controlled_and_factor__rewrite_then_balance,controlled__controlled_and_factor__rewrite_then_balance__cp001_strash_1,1,strash,functional_survival,blind,R1_functional_internal_survival,true,not_run,not_run,not_run,false,true,0.000136,false,,0,semantic_recoverability_frontier_v1
controlled_and_factor__b0__controlled__controlled_and_factor__rewrite_then_balance__cp001_strash_1__blind_semantic_cegis__blind,controlled_and_factor,controlled_boolean,controlled,controlled_and_factor__b0,controlled__controlled_and_factor__rewrite_then_balance,controlled__controlled_and_factor__rewrite_then_balance__cp001_strash_1,1,strash,blind_semantic_cegis,blind,R9_unresolved,false,not_run,not_run,not_run,false,true,0.000023,false,blind_divisor_not_discovered,0,semantic_recoverability_frontier_v1
controlled_and_factor__b0__controlled__controlled_and_factor__rewrite_then_balance__cp001_strash_1__blind_region_replacement__blind,controlled_and_factor,controlled_boolean,controlled,controlled_and_factor__b0,controlled__controlled_and_factor__rewrite_then_balance,controlled__controlled_and_factor__rewrite_then_balance__cp001_strash_1,1,strash,blind_region_replacement,blind,R9_unresolved,false,not_run,not_run,not_run,false,true,0.000021,false,blind_divisor_not_discovered,0,semantic_recoverability_frontier_v1
controlled_and_factor__b0__controlled__controlled_and_factor__rewrite_then_balance__cp001_strash_1__blind_functional_refactoring__blind,controlled_and_factor,controlled_boolean,controlled,controlled_and_factor__b0,controlled__controlled_and_factor__rewrite_then_balance,controlled__controlled_and_factor__rewrite_then_balance__cp001_strash_1,1,strash,blind_functional_refactoring,blind,R9_unresolved,false,not_run,not_run,not_run,false,true,0.000021,false,blind_divisor_not_discovered,0,semantic_recoverability_frontier_v1
controlled_and_factor__b0__controlled__controlled_and_factor__rewrite_then_balance__cp002_rewrite_1__structural__blind,controlled_and_factor,controlled_boolean,controlled,controlled_and_factor__b0,controlled__controlled_and_factor__rewrite_then_balance,controlled__controlled_and_factor__rewrite_then_balance__cp002_rewrite_1,2,rewrite,structural,blind,R9_unresolved,false,not_run,not_run,not_run,false,true,0.000030,false,no_exact_or_complemented_internal_survivor,0,semantic_recoverability_frontier_v1
controlled_and_factor__b0__controlled__controlled_and_factor__rewrite_then_balance__cp002_rewrite_1__functional_survival__blind,controlled_and_factor,controlled_boolean,controlled,controlled_and_factor__b0,controlled__controlled_and_factor__rewrite_then_balance,controlled__controlled_and_factor__rewrite_then_balance__cp002_rewrite_1,2,rewrite,functional_survival,blind,R1_functional_internal_survival,true,not_run,not_run,not_run,false,true,0.000115,false,,0,semantic_recoverability_frontier_v1
controlled_and_factor__b0__controlled__controlled_and_factor__rewrite_then_balance__cp002_rewrite_1__blind_semantic_cegis__blind,controlled_and_factor,controlled_boolean,controlled,controlled_and_factor__b0,controlled__controlled_and_factor__rewrite_then_balance,controlled__controlled_and_factor__rewrite_then_balance__cp002_rewrite_1,2,rewrite,blind_semantic_cegis,blind,R9_unresolved,false,not_run,not_run,not_run,false,true,0.000022,false,blind_divisor_not_discovered,0,semantic_recoverability_frontier_v1
controlled_and_factor__b0__controlled__controlled_and_factor__rewrite_then_balance__cp002_rewrite_1__blind_region_replacement__blind,controlled_and_factor,controlled_boolean,controlled,controlled_and_factor__b0,controlled__controlled_and_factor__rewrite_then_balance,controlled__controlled_and_factor__rewrite_then_balance__cp002_rewrite_1,2,rewrite,blind_region_replacement,blind,R9_unresolved,false,not_run,not_run,not_run,false,true,0.000021,false,blind_divisor_not_discovered,0,semantic_recoverability_frontier_v1
controlled_and_factor__b0__controlled__controlled_and_factor__rewrite_then_balance__cp002_rewrite_1__blind_functional_refactoring__blind,controlled_and_factor,controlled_boolean,controlled,controlled_and_factor__b0,controlled__controlled_and_factor__rewrite_then_balance,controlled__controlled_and_factor__rewrite_then_balance__cp002_rewrite_1,2,rewrite,blind_functional_refactoring,blind,R9_unresolved,false,not_run,not_run,not_run,false,true,0.000021,false,blind_divisor_not_discovered,0,semantic_recoverability_frontier_v1
controlled_and_factor__b0__controlled__controlled_and_factor__rewrite_then_balance__cp003_balance_1__structural__blind,controlled_and_factor,controlled_boolean,controlled,controlled_and_factor__b0,controlled__controlled_and_factor__rewrite_then_balance,controlled__controlled_and_factor__rewrite_then_balance__cp003_balance_1,3,balance,structural,blind,R9_unresolved,false,not_run,not_run,not_run,false,true,0.000027,false,no_exact_or_complemented_internal_survivor,0,semantic_recoverability_frontier_v1
controlled_and_factor__b0__controlled__controlled_and_factor__rewrite_then_balance__cp003_balance_1__functional_survival__blind,controlled_and_factor,controlled_boolean,controlled,controlled_and_factor__b0,controlled__controlled_and_factor__rewrite_then_balance,controlled__controlled_and_factor__rewrite_then_balance__cp003_balance_1,3,balance,functional_survival,blind,R1_functional_internal_survival,true,not_run,not_run,not_run,false,true,0.000095,false,,0,semantic_recoverability_frontier_v1
controlled_and_factor__b0__controlled__controlled_and_factor__rewrite_then_balance__cp003_balance_1__blind_semantic_cegis__blind,controlled_and_factor,controlled_boolean,controlled,controlled_and_factor__b0,controlled__controlled_and_factor__rewrite_then_balance,controlled__controlled_and_factor__rewrite_then_balance__cp003_balance_1,3,balance,blind_semantic_cegis,blind,R9_unresolved,false,not_run,not_run,not_run,false,true,0.000020,false,blind_divisor_not_discovered,0,semantic_recoverability_frontier_v1
controlled_and_factor__b0__controlled__controlled_and_factor__rewrite_then_balance__cp003_balance_1__blind_region_replacement__blind,controlled_and_factor,controlled_boolean,controlled,controlled_and_factor__b0,controlled__controlled_and_factor__rewrite_then_balance,controlled__controlled_and_factor__rewrite_then_balance__cp003_balance_1,3,balance,blind_region_replacement,blind,R9_unresolved,false,not_run,not_run,not_run,false,true,0.000019,false,blind_divisor_not_discovered,0,semantic_recoverability_frontier_v1
controlled_and_factor__b0__controlled__controlled_and_factor__rewrite_then_balance__cp003_balance_1__blind_functional_refactoring__blind,controlled_and_factor,controlled_boolean,controlled,controlled_and_factor__b0,controlled__controlled_and_factor__rewrite_then_balance,controlled__controlled_and_factor__rewrite_then_balance__cp003_balance_1,3,balance,blind_functional_refactoring,blind,R9_unresolved,false,not_run,not_run,not_run,false,true,0.000019,false,blind_divisor_not_discovered,0,semantic_recoverability_frontier_v1
controlled_and_factor__b0__controlled__controlled_and_factor__refactor_dc2__cp000_source__structural__blind,controlled_and_factor,controlled_boolean,controlled,controlled_and_factor__b0,controlled__controlled_and_factor__refactor_dc2,controlled__controlled_and_factor__refactor_dc2__cp000_source,0,source,structural,blind,R0_structural_survival,true,not_run,not_run,not_run,false,true,0.000027,false,,0,semantic_recoverability_frontier_v1
controlled_and_factor__b0__controlled__controlled_and_factor__refactor_dc2__cp000_source__functional_survival__blind,controlled_and_factor,controlled_boolean,controlled,controlled_and_factor__b0,controlled__controlled_and_factor__refactor_dc2,controlled__controlled_and_factor__refactor_dc2__cp000_source,0,source,functional_survival,blind,R1_functional_internal_survival,true,not_run,not_run,not_run,false,true,0.000092,false,,0,semantic_recoverability_frontier_v1
controlled_and_factor__b0__controlled__controlled_and_factor__refactor_dc2__cp000_source__blind_semantic_cegis__blind,controlled_and_factor,controlled_boolean,controlled,controlled_and_factor__b0,controlled__controlled_and_factor__refactor_dc2,controlled__controlled_and_factor__refactor_dc2__cp000_source,0,source,blind_semantic_cegis,blind,R9_unresolved,false,not_run,not_run,not_run,false,true,0.000019,false,blind_divisor_not_discovered,0,semantic_recoverability_frontier_v1
controlled_and_factor__b0__controlled__controlled_and_factor__refactor_dc2__cp000_source__blind_region_replacement__blind,controlled_and_factor,controlled_boolean,controlled,controlled_and_factor__b0,controlled__controlled_and_factor__refactor_dc2,controlled__controlled_and_factor__refactor_dc2__cp000_source,0,source,blind_region_replacement,blind,R9_unresolved,false,not_run,not_run,not_run,false,true,0.000019,false,blind_divisor_not_discovered,0,semantic_recoverability_frontier_v1
controlled_and_factor__b0__controlled__controlled_and_factor__refactor_dc2__cp000_source__blind_functional_refactoring__blind,controlled_and_factor,controlled_boolean,controlled,controlled_and_factor__b0,controlled__controlled_and_factor__refactor_dc2,controlled__controlled_and_factor__refactor_dc2__cp000_source,0,source,blind_functional_refactoring,blind,R9_unresolved,false,not_run,not_run,not_run,false,true,0.000018,false,blind_divisor_not_discovered,0,semantic_recoverability_frontier_v1
controlled_and_factor__b0__controlled__controlled_and_factor__refactor_dc2__cp001_strash_1__structural__blind,controlled_and_factor,controlled_boolean,controlled,controlled_and_factor__b0,controlled__controlled_and_factor__refactor_dc2,controlled__controlled_and_factor__refactor_dc2__cp001_strash_1,1,strash,structural,blind,R9_unresolved,false,not_run,not_run,not_run,false,true,0.000032,false,no_exact_or_complemented_internal_survivor,0,semantic_recoverability_frontier_v1
controlled_and_factor__b0__controlled__controlled_and_factor__refactor_dc2__cp001_strash_1__functional_survival__blind,controlled_and_factor,controlled_boolean,controlled,controlled_and_factor__b0,controlled__controlled_and_factor__refactor_dc2,controlled__controlled_and_factor__refactor_dc2__cp001_strash_1,1,strash,functional_survival,blind,R1_functional_internal_survival,true,not_run,not_run,not_run,false,true,0.000141,false,,0,semantic_recoverability_frontier_v1
controlled_and_factor__b0__controlled__controlled_and_factor__refactor_dc2__cp001_strash_1__blind_semantic_cegis__blind,controlled_and_factor,controlled_boolean,controlled,controlled_and_factor__b0,controlled__controlled_and_factor__refactor_dc2,controlled__controlled_and_factor__refactor_dc2__cp001_strash_1,1,strash,blind_semantic_cegis,blind,R9_unresolved,false,not_run,not_run,not_run,false,true,0.000024,false,blind_divisor_not_discovered,0,semantic_recoverability_frontier_v1
controlled_and_factor__b0__controlled__controlled_and_factor__refactor_dc2__cp001_strash_1__blind_region_replacement__blind,controlled_and_factor,controlled_boolean,controlled,controlled_and_factor__b0,controlled__controlled_and_factor__refactor_dc2,controlled__controlled_and_factor__refactor_dc2__cp001_strash_1,1,strash,blind_region_replacement,blind,R9_unresolved,false,not_run,not_run,not_run,false,true,0.000023,false,blind_divisor_not_discovered,0,semantic_recoverability_frontier_v1
controlled_and_factor__b0__controlled__controlled_and_factor__refactor_dc2__cp001_strash_1__blind_functional_refactoring__blind,controlled_and_factor,controlled_boolean,controlled,controlled_and_factor__b0,controlled__controlled_and_factor__refactor_dc2,controlled__controlled_and_factor__refactor_dc2__cp001_strash_1,1,strash,blind_functional_refactoring,blind,R9_unresolved,false,not_run,not_run,not_run,false,true,0.000023,false,blind_divisor_not_discovered,0,semantic_recoverability_frontier_v1
controlled_and_factor__b0__controlled__controlled_and_factor__refactor_dc2__cp002_refactor_1__structural__blind,controlled_and_factor,controlled_boolean,controlled,controlled_and_factor__b0,controlled__controlled_and_factor__refactor_dc2,controlled__controlled_and_factor__refactor_dc2__cp002_refactor_1,2,refactor,structural,blind,R9_unresolved,false,not_run,not_run,not_run,false,true,0.000032,false,no_exact_or_complemented_internal_survivor,0,semantic_recoverability_frontier_v1
controlled_and_factor__b0__controlled__controlled_and_factor__refactor_dc2__cp002_refactor_1__functional_survival__blind,controlled_and_factor,controlled_boolean,controlled,controlled_and_factor__b0,controlled__controlled_and_factor__refactor_dc2,controlled__controlled_and_factor__refactor_dc2__cp002_refactor_1,2,refactor,functional_survival,blind,R1_functional_internal_survival,true,not_run,not_run,not_run,false,true,0.000107,false,,0,semantic_recoverability_frontier_v1
controlled_and_factor__b0__controlled__controlled_and_factor__refactor_dc2__cp002_refactor_1__blind_semantic_cegis__blind,controlled_and_factor,controlled_boolean,controlled,controlled_and_factor__b0,controlled__controlled_and_factor__refactor_dc2,controlled__controlled_and_factor__refactor_dc2__cp002_refactor_1,2,refactor,blind_semantic_cegis,blind,R9_unresolved,false,not_run,not_run,not_run,false,true,0.000023,false,blind_divisor_not_discovered,0,semantic_recoverability_frontier_v1
controlled_and_factor__b0__controlled__controlled_and_factor__refactor_dc2__cp002_refactor_1__blind_region_replacement__blind,controlled_and_factor,controlled_boolean,controlled,controlled_and_factor__b0,controlled__controlled_and_factor__refactor_dc2,controlled__controlled_and_factor__refactor_dc2__cp002_refactor_1,2,refactor,blind_region_replacement,blind,R9_unresolved,false,not_run,not_run,not_run,false,true,0.000022,false,blind_divisor_not_discovered,0,semantic_recoverability_frontier_v1
controlled_and_factor__b0__controlled__controlled_and_factor__refactor_dc2__cp002_refactor_1__blind_functional_refactoring__blind,controlled_and_factor,controlled_boolean,controlled,controlled_and_factor__b0,controlled__controlled_and_factor__refactor_dc2,controlled__controlled_and_factor__refactor_dc2__cp002_refactor_1,2,refactor,blind_functional_refactoring,blind,R9_unresolved,false,not_run,not_run,not_run,false,true,0.000022,false,blind_divisor_not_discovered,0,semantic_recoverability_frontier_v1
controlled_and_factor__b0__controlled__controlled_and_factor__refactor_dc2__cp003_dc2_1__structural__blind,controlled_and_factor,controlled_boolean,controlled,controlled_and_factor__b0,controlled__controlled_and_factor__refactor_dc2,controlled__controlled_and_factor__refactor_dc2__cp003_dc2_1,3,dc2,structural,blind,R9_unresolved,false,not_run,not_run,not_run,false,true,0.000035,false,no_exact_or_complemented_internal_survivor,0,semantic_recoverability_frontier_v1
controlled_and_factor__b0__controlled__controlled_and_factor__refactor_dc2__cp003_dc2_1__functional_survival__blind,controlled_and_factor,controlled_boolean,controlled,controlled_and_factor__b0,controlled__controlled_and_factor__refactor_dc2,controlled__controlled_and_factor__refactor_dc2__cp003_dc2_1,3,dc2,functional_survival,blind,R1_functional_internal_survival,true,not_run,not_run,not_run,false,true,0.000102,false,,0,semantic_recoverability_frontier_v1
controlled_and_factor__b0__controlled__controlled_and_factor__refactor_dc2__cp003_dc2_1__blind_semantic_cegis__blind,controlled_and_factor,controlled_boolean,controlled,controlled_and_factor__b0,controlled__controlled_and_factor__refactor_dc2,controlled__controlled_and_factor__refactor_dc2__cp003_dc2_1,3,dc2,blind_semantic_cegis,blind,R9_unresolved,false,not_run,not_run,not_run,false,true,0.000021,false,blind_divisor_not_discovered,0,semantic_recoverability_frontier_v1
controlled_and_factor__b0__controlled__controlled_and_factor__refactor_dc2__cp003_dc2_1__blind_region_replacement__blind,controlled_and_factor,controlled_boolean,controlled,controlled_and_factor__b0,controlled__controlled_and_factor__refactor_dc2,controlled__controlled_and_factor__refactor_dc2__cp003_dc2_1,3,dc2,blind_region_replacement,blind,R9_unresolved,false,not_run,not_run,not_run,false,true,0.000020,false,blind_divisor_not_discovered,0,semantic_recoverability_frontier_v1
controlled_and_factor__b0__controlled__controlled_and_factor__refactor_dc2__cp003_dc2_1__blind_functional_refactoring__blind,controlled_and_factor,controlled_boolean,controlled,controlled_and_factor__b0,controlled__controlled_and_factor__refactor_dc2,controlled__controlled_and_factor__refactor_dc2__cp003_dc2_1,3,dc2,blind_functional_refactoring,blind,R9_unresolved,false,not_run,not_run,not_run,false,true,0.000020,false,blind_divisor_not_discovered,0,semantic_recoverability_frontier_v1
controlled_nonmonotonic_factor__b0__controlled__controlled_nonmonotonic_factor__mild_balance_rewrite__cp000_source__structural__blind,controlled_nonmonotonic_factor,controlled_boolean,controlled,controlled_nonmonotonic_factor__b0,controlled__controlled_nonmonotonic_factor__mild_balance_rewrite,controlled__controlled_nonmonotonic_factor__mild_balance_rewrite__cp000_source,0,source,structural,blind,R0_structural_survival,true,not_run,not_run,not_run,false,true,0.000030,false,,0,semantic_recoverability_frontier_v1
